gene	srci	threshold_stability	n_enhancers	n_core_strict	n_regional_strict	n_regional_domains_strict	regional_evidence_strict	domain_diversity_strict	n_q01_enhancers	min_enhancer_q	rna_mean	rna_detected_fraction	srci_rank	confirmed_mixed	threshold_stable_mixed	above_elbow
ABL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026470657	0.05406461698801459	104	False	False	False
ABLIM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.060828626	0.11985409067222512	105	False	False	False
ABLIM2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01980165	0.040906722251172485	106	False	False	False
ABLIM3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.057595175	0.11412193850964043	107	False	False	False
ABO	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0009866053	0.0028660760812923396	108	False	False	False
ABR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.1541531	0.27592496091714436	109	False	False	False
ABRA	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0	0.0	110	False	False	False
ABRACL	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.023704777	0.046769150599270455	111	False	False	False
ABRAXAS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005261298	0.011334028139656071	112	False	False	False
ABRAXAS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009020326	0.020453361125586243	113	False	False	False
ABT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009753727	0.020192808754559668	114	False	False	False
ABTB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006852665	0.015372589890568004	115	False	False	False
ABTB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010864119	0.023058884835852007	116	False	False	False
ACAA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.024212632	0.0506774361646691	117	False	False	False
ACAA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01807071	0.03999478895257947	118	False	False	False
ACACA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.050037336	0.10122459614382491	119	False	False	False
ACACB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0028885365	0.006122980719124544	120	False	False	False
ACAD11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007746443	0.015112037519541427	121	False	False	False
ACAD8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01644346	0.03204794163626889	122	False	False	False
ACAD9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.039210904	0.07582073996873372	123	False	False	False
ACADS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0061340877	0.012636789994788953	124	False	False	False
ACADSB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010474223	0.023058884835852007	125	False	False	False
ACAN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002696981	0.0070349140177175615	126	False	False	False
ACAP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015763646	0.031917665450755604	127	False	False	False
ACAP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025620466	0.055106826472120896	128	False	False	False
ACAT2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.11257555	0.20896300156331424	129	False	False	False
ACBD3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028015332	0.053022407503908284	130	False	False	False
ACBD4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0051814117	0.008598228243877019	131	False	False	False
ACBD5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03640072	0.0737363210005211	132	False	False	False
ACBD7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012190636	0.028921313183949974	133	False	False	False
ACCS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00078462315	0.001563314226159458	134	False	False	False
ACCSL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	135	False	False	False
ACD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0340476	0.06891610213652945	136	False	False	False
ACE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0033194025	0.005341323606044815	137	False	False	False
ACE2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	138	False	False	False
ACER1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0003818658	0.0013027618551328818	139	False	False	False
ACER2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0010179555	0.0026055237102657635	140	False	False	False
ACER3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015637076	0.03282959874934862	141	False	False	False
ACHE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04269049	0.08467952058363731	142	False	False	False
ACIN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05676054	0.1111255862428348	143	False	False	False
ACKR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00057191245	0.0006513809275664409	144	False	False	False
ACKR3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0012630668	0.002996352266805628	145	False	False	False
ACKR4	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0	0.0	146	False	False	False
ACLY	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06471044	0.13301198540906722	147	False	False	False
ACMSD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0016278508	0.0035174570088587808	148	False	False	False
ACO1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009839342	0.02136529442417926	149	False	False	False
ACO2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05850696	0.1133402813965607	150	False	False	False
ACOD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00020182788	0.0006513809275664409	151	False	False	False
ACOT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006211503	0.0013027618551328818	152	False	False	False
ACOT11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0030463282	0.006904637832204273	153	False	False	False
ACOT12	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00061685697	0.0014330380406461698	154	False	False	False
ACOT13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.031840477	0.06292339760291818	155	False	False	False
ACOT2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023408376	0.05015633142261595	156	False	False	False
ACOT4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003970696	0.008728504429390308	157	False	False	False
ACOT6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0017487805	0.0039082855653986455	158	False	False	False
ACOT8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02575162	0.053934340802501306	159	False	False	False
ACOT9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015662137	0.03217821782178218	160	False	False	False
ACOX1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028653558	0.060838978634705575	161	False	False	False
ACOX2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0007263819	0.0016935904116727463	162	False	False	False
ACOX3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0075507318	0.015112037519541427	163	False	False	False
ACP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0122684045	0.028009379885356955	164	False	False	False
ACP5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	165	False	False	False
ACP6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0016317293	0.0036477331943720686	166	False	False	False
ACP7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00035748474	0.0011724856696195935	167	False	False	False
ACR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00030834824	0.000781657113079729	168	False	False	False
ACRBP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011886171	0.0027357998957790518	169	False	False	False
ACSBG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012184611	0.024622199062011463	170	False	False	False
ACSBG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0022522307	0.004559666492965086	171	False	False	False
ACSF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003143228	0.005862428348097967	172	False	False	False
ACSF3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0068997554	0.016545075560187597	173	False	False	False
ACSL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01536039	0.0341323606044815	174	False	False	False
ACSL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09873538	0.17457008858780615	175	False	False	False
ACSL4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0423179	0.08689421573736321	176	False	False	False
ACSL5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0024862068	0.004429390307451798	177	False	False	False
ACSL6	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.024077281	0.05224075039082856	178	False	False	False
ACSM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	179	False	False	False
ACSM2A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	180	False	False	False
ACSM2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	181	False	False	False
ACSM3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0019897458	0.0039082855653986455	182	False	False	False
ACSM4	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.00012641442	0.0002605523710265763	183	False	False	False
ACSM5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0001363041	0.0005211047420531526	184	False	False	False
ACSM6	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.002574372	0.004820218863991662	185	False	False	False
ACSS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006815474	0.016023970818134444	186	False	False	False
ACSS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010345202	0.02136529442417926	187	False	False	False
ACSS3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004030333	0.008989056800416884	188	False	False	False
ACTA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07914442	0.15359562272016675	189	False	False	False
ACTA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008031148	0.016935904116727463	190	False	False	False
ACTB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	1.4490429	0.9091974986972381	191	False	False	False
ACTC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.18766719	0.30119854090672227	192	False	False	False
ACTG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	2.0289862	0.9524491922876498	193	False	False	False
ACTG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00030852138	0.000781657113079729	194	False	False	False
ACTL10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00064539077	0.0016935904116727463	195	False	False	False
ACTL6A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009449611	0.02058363731109953	196	False	False	False
ACTL6B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.14332299	0.24296508598228245	197	False	False	False
ACTL7B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	198	False	False	False
ACTL8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	199	False	False	False
ACTL9	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.00013027618	0.00013027618551328816	200	False	False	False
ACTN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.022425873	0.045336112558624284	201	False	False	False
ACTN3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00063487777	0.0014330380406461698	202	False	False	False
ACTN4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04417415	0.0924960917144346	203	False	False	False
ACTR10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10234633	0.18564356435643564	204	False	False	False
ACTR1A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.12030016	0.22055758207399687	205	False	False	False
ACTR1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.030739257	0.06487754038561751	206	False	False	False
ACTR3B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028394701	0.054976550286607605	207	False	False	False
ACTR3C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0008981554	0.002214695153725899	208	False	False	False
ACTR5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003867841	0.008598228243877019	209	False	False	False
ACTR8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014247291	0.030875455966649295	210	False	False	False
ACTRT3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011856174	0.0032569046378322043	211	False	False	False
ACVR1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013013831	0.027618551328817093	212	False	False	False
ACVR1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.036224443	0.07529963522668057	213	False	False	False
ACVR1C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0012013027	0.0024752475247524753	214	False	False	False
ACVR2A	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.02527478	0.047420531526836895	215	False	False	False
ACVR2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012662286	0.029833246482542992	216	False	False	False
ACY1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0026543615	0.006513809275664409	217	False	False	False
ACY3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0015961938	0.002996352266805628	218	False	False	False
ACYP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10747322	0.19567483064095884	219	False	False	False
ADA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0017465199	0.004168837936425221	220	False	False	False
ADA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007911541	0.01289734236581553	221	False	False	False
ADAD1	0.0	0	8	0	0	0	0.0	0.0	0	1.0	0.00027097447	0.0003908285565398645	222	False	False	False
ADAD2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	223	False	False	False
ADAM10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0258158	0.05549765502866076	224	False	False	False
ADAM11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026912434	0.04520583637311099	225	False	False	False
ADAM12	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008480588	0.017326732673267328	226	False	False	False
ADAM15	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019485332	0.03764981761334028	227	False	False	False
ADAM18	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.00027401425	0.0005211047420531526	228	False	False	False
ADAM19	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0061656367	0.013809275664408547	229	False	False	False
ADAM2	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.0	0.0	230	False	False	False
ADAM20	0.0	0	17	0	0	0	0.0	0.0	0	1.0	3.0566047e-05	0.00013027618551328816	231	False	False	False
ADAM21	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.00013157894	0.0002605523710265763	232	False	False	False
ADAM22	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025477974	0.052892131318395	233	False	False	False
ADAM23	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028541945	0.05471599791558103	234	False	False	False
ADAM28	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006260198	0.0011724856696195935	235	False	False	False
ADAM29	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.0011787505	0.0027357998957790518	236	False	False	False
ADAM32	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.001269645	0.0028660760812923396	237	False	False	False
ADAM33	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00065353734	0.001563314226159458	238	False	False	False
ADAM7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00016675351	0.0002605523710265763	239	False	False	False
ADAM8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011867295	0.0026055237102657635	240	False	False	False
ADAM9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012472398	0.028921313183949974	241	False	False	False
ADAMDEC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00018238666	0.0003908285565398645	242	False	False	False
ADAMTS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0014045703	0.0033871808233454925	243	False	False	False
ADAMTS12	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003177817	0.0070349140177175615	244	False	False	False
ADAMTS13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006189033	0.011464304325169358	245	False	False	False
ADAMTS14	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0009654654	0.0027357998957790518	246	False	False	False
ADAMTS15	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0020988807	0.004559666492965086	247	False	False	False
ADAMTS16	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0051650247	0.012506513809275664	248	False	False	False
ADAMTS17	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008808834	0.017196456487754037	249	False	False	False
ADAMTS18	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007917848	0.016675351745700884	250	False	False	False
ADAMTS19	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0054857996	0.010422094841063054	251	False	False	False
ADAMTS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007896858	0.016805627931214175	252	False	False	False
ADAMTS20	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013022983	0.0032569046378322043	253	False	False	False
ADAMTS3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005529838	0.011855132881709224	254	False	False	False
ADAMTS4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0012232428	0.0019541427826993227	255	False	False	False
ADAMTS5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00742771	0.0143303804064617	256	False	False	False
ADAMTS6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005878502	0.011334028139656071	257	False	False	False
ADAMTS7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012150071	0.024622199062011463	258	False	False	False
ADAMTS8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0056525534	0.011855132881709224	259	False	False	False
ADAMTS9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0072785392	0.016023970818134444	260	False	False	False
ADAMTSL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018329892	0.040125065138092754	261	False	False	False
ADAMTSL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00223019	0.005080771235018239	262	False	False	False
ADAMTSL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0038045123	0.007946847316310578	263	False	False	False
ADAMTSL4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.000793884	0.001563314226159458	264	False	False	False
ADAMTSL5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	265	False	False	False
ADARB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02078464	0.03999478895257947	266	False	False	False
ADARB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019660853	0.038301198540906724	267	False	False	False
ADAT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005050059	0.010552371026576341	268	False	False	False
ADAT2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0022425253	0.005211047420531527	269	False	False	False
ADAT3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0010784084	0.0026055237102657635	270	False	False	False
ADCK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004321032	0.009510161542470037	271	False	False	False
ADCK2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015439242	0.030354351224596145	272	False	False	False
ADCK5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011807146	0.02618551328817092	273	False	False	False
ADCY1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.099525005	0.18877019280875457	274	False	False	False
ADCY10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0008947473	0.0016935904116727463	275	False	False	False
ADCY2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.035128344	0.06748306409588327	276	False	False	False
ADCY3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021863751	0.045466388744137574	277	False	False	False
ADCY4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013983966	0.0036477331943720686	278	False	False	False
ADCY6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014151303	0.02618551328817092	279	False	False	False
ADCY7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006878299	0.014590932777488274	280	False	False	False
ADCY8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009338446	0.023189161021365295	281	False	False	False
ADCYAP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03219044	0.060969254820218866	282	False	False	False
ADCYAP1R1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032945357	0.07165190203230849	283	False	False	False
ADD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.1552648	0.27032308494007296	284	False	False	False
ADD2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06837715	0.13718082334549245	285	False	False	False
ADD3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.049289253	0.098097967691506	286	False	False	False
ADGB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00045948452	0.0011724856696195935	287	False	False	False
ADGRA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0097467555	0.01849921834288692	288	False	False	False
ADGRA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0036093006	0.010031266284523188	289	False	False	False
ADGRA3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016993755	0.0385617509119333	290	False	False	False
ADGRB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.047180958	0.09301719645648776	291	False	False	False
ADGRB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03895098	0.08207399687337155	292	False	False	False
ADGRB3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07557172	0.1399166232412715	293	False	False	False
ADGRD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0028076281	0.005341323606044815	294	False	False	False
ADGRD2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0031370446	0.008598228243877019	295	False	False	False
ADGRE1	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0006514254	0.001563314226159458	296	False	False	False
ADGRE2	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.0005953621	0.0013027618551328818	297	False	False	False
ADGRE3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0004127404	0.0009119332985930171	298	False	False	False
ADGRF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	299	False	False	False
ADGRF4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	300	False	False	False
ADGRF5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0046617594	0.009379885356956748	301	False	False	False
ADGRG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10180813	0.1972381448671183	302	False	False	False
ADGRG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0021012449	0.0049504950495049506	303	False	False	False
ADGRG3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00040385616	0.000781657113079729	304	False	False	False
ADGRG4	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0001440144	0.0003908285565398645	305	False	False	False
ADGRG5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00036795836	0.0011724856696195935	306	False	False	False
ADGRG6	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0014587851	0.0035174570088587808	307	False	False	False
ADGRG7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0003995585	0.0009119332985930171	308	False	False	False
ADGRL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08081379	0.16597186034392913	309	False	False	False
ADGRL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05998692	0.12089630015633142	310	False	False	False
ADGRL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10771138	0.19346013548723293	311	False	False	False
ADGRL4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0052423244	0.011334028139656071	312	False	False	False
ADGRV1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.049645893	0.09015112037519542	313	False	False	False
ADH1B	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.0001657455	0.0005211047420531526	314	False	False	False
ADH1C	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.0	0.0	315	False	False	False
ADH4	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.00024065565	0.0003908285565398645	316	False	False	False
ADH5	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.045481484	0.08989056800416884	317	False	False	False
ADH6	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.0007550075	0.0010422094841063053	318	False	False	False
ADH7	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.0	0.0	319	False	False	False
ADHFE1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0023792954	0.006904637832204273	320	False	False	False
ADI1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.031292226	0.06422615945805107	321	False	False	False
ADIPOQ	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00016675351	0.0005211047420531526	322	False	False	False
ADIPOR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012875687	0.02709744658676394	323	False	False	False
ADIRF	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012847442	0.02853048462741011	324	False	False	False
ADK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03343776	0.07529963522668057	325	False	False	False
ADM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0022897904	0.0033871808233454925	326	False	False	False
ADM2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	327	False	False	False
ADM5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008663759	0.016284523189161022	328	False	False	False
ADNP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07031422	0.14069828035435122	329	False	False	False
ADNP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01515649	0.030354351224596145	330	False	False	False
ADO	0.0	0	13	0	0	0	0.0	0.0	0	1.0	0.027142264	0.05862428348097968	331	False	False	False
ADORA2A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006137315	0.0018238665971860343	332	False	False	False
ADORA2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0021259235	0.005211047420531527	333	False	False	False
ADPGK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008732306	0.01641479937467431	334	False	False	False
ADPRH	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.00062940206	0.0011724856696195935	335	False	False	False
ADPRHL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006598322	0.01498176133402814	336	False	False	False
ADPRM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00381141	0.00924960917144346	337	False	False	False
ADRA1A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02430459	0.04950495049504951	338	False	False	False
ADRA1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0104689235	0.020192808754559668	339	False	False	False
ADRA1D	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0039318944	0.007686294945284002	340	False	False	False
ADRA2A	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.019736703	0.03869202709744659	341	False	False	False
ADRA2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	342	False	False	False
ADRA2C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0010057269	0.002344971339239187	343	False	False	False
ADRB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00030239875	0.0009119332985930171	344	False	False	False
