gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score	screen_rank
SLX4IP	20	0	0	20	0	0.0	0.0	0.0	3300
AKR1C2	18	0	0	18	0	0.0	0.0	0.0	3301
FGGY	20	0	0	20	0	0.0	0.0	0.0	3302
NEIL3	20	0	0	20	0	0.0	0.0	0.0	3303
IMMP1L	18	0	0	18	0	0.0	0.0	0.0	3304
ZNF90	17	0	0	17	0	0.0	0.0	0.0	3305
ZNF138	17	0	0	17	0	0.0	0.0	0.0	3306
SGCE	20	0	0	20	0	0.0	0.0	0.0	3307
PIP4K2A	20	0	0	20	0	0.0	0.0	0.0	3308
TMBIM6	20	0	0	20	0	0.0	0.0	0.0	3309
RABGAP1	20	0	0	20	0	0.0	0.0	0.0	3310
NRF1	20	0	0	20	0	0.0	0.0	0.0	3311
HSPH1	20	0	0	20	0	0.0	0.0	0.0	3312
YAF2	20	0	0	20	0	0.0	0.0	0.0	3313
TAOK1	20	0	0	20	0	0.0	0.0	0.0	3314
CDC42SE2	20	0	0	20	0	0.0	0.0	0.0	3315
AHCYL2	20	0	0	20	0	0.0	0.0	0.0	3316
SETBP1	20	0	0	20	0	0.0	0.0	0.0	3317
ASAH1	20	0	0	20	0	0.0	0.0	0.0	3318
URGCP	20	0	0	20	0	0.0	0.0	0.0	3319
AP3S1	20	0	0	20	0	0.0	0.0	0.0	3320
GPRC5B	20	0	0	20	0	0.0	0.0	0.0	3321
IQCK	20	0	0	20	0	0.0	0.0	0.0	3322
MBP	20	0	0	20	0	0.0	0.0	0.0	3323
SON	20	0	0	20	0	0.0	0.0	0.0	3324
TSPAN12	20	0	0	20	0	0.0	0.0	0.0	3325
GALNT1	20	0	0	20	0	0.0	0.0	0.0	3326
CHMP4B	20	0	0	20	0	0.0	0.0	0.0	3327
BRINP2	20	0	0	20	0	0.0	0.0	0.0	3328
SAMD11	20	0	0	20	0	0.0	0.0	0.0	3329
CBX5	20	0	0	20	0	0.0	0.0	0.0	3330
FRMPD2	20	0	0	20	0	0.0	0.0	0.0	3331
ONECUT2	20	0	0	20	0	0.0	0.0	0.0	3332
NCS1	20	0	0	20	0	0.0	0.0	0.0	3333
MED27	20	0	0	20	0	0.0	0.0	0.0	3334
PRRG1	10	0	0	10	0	0.0	0.0	0.0	3335
CHODL	20	0	0	20	0	0.0	0.0	0.0	3336
RALGAPA1	20	0	0	20	0	0.0	0.0	0.0	3337
MRPS28	20	0	0	20	0	0.0	0.0	0.0	3338
PPP1R21	20	0	0	20	0	0.0	0.0	0.0	3339
TCTN1	20	0	0	20	0	0.0	0.0	0.0	3340
NIN	20	0	0	20	0	0.0	0.0	0.0	3341
TRPC4AP	20	0	0	20	0	0.0	0.0	0.0	3342
ETS2	20	0	0	20	0	0.0	0.0	0.0	3343
ZFR	20	0	0	20	0	0.0	0.0	0.0	3344
PPME1	20	0	0	20	0	0.0	0.0	0.0	3345
STPG1	20	0	0	20	0	0.0	0.0	0.0	3346
MON2	20	0	0	20	0	0.0	0.0	0.0	3347
ST3GAL3	20	0	0	20	0	0.0	0.0	0.0	3348
UHRF1	20	0	0	20	0	0.0	0.0	0.0	3349
NT5E	20	0	0	20	0	0.0	0.0	0.0	3350
BRAF	20	0	0	20	0	0.0	0.0	0.0	3351
FANCI	20	0	0	20	0	0.0	0.0	0.0	3352
KAT6B	20	0	0	20	0	0.0	0.0	0.0	3353
ADAM9	20	0	0	20	0	0.0	0.0	0.0	3354
SLC16A14	17	0	0	17	0	0.0	0.0	0.0	3355
RPS6KC1	20	0	0	20	0	0.0	0.0	0.0	3356
LYRM4	20	0	0	20	0	0.0	0.0	0.0	3357
PCDH20	9	0	0	9	0	0.0	0.0	0.0	3358
HDAC8	20	0	0	20	0	0.0	0.0	0.0	3359
GPATCH2L	20	0	0	20	0	0.0	0.0	0.0	3360
LEPR	20	0	0	20	0	0.0	0.0	0.0	3361
ATP10A	20	0	0	20	0	0.0	0.0	0.0	3362
TOM1L1	20	0	0	20	0	0.0	0.0	0.0	3363
KIAA1549	20	0	0	20	0	0.0	0.0	0.0	3364
LRRN1	20	0	0	20	0	0.0	0.0	0.0	3365
BEST3	20	0	0	20	0	0.0	0.0	0.0	3366
DMTF1	20	0	0	20	0	0.0	0.0	0.0	3367
BDP1	20	0	0	20	0	0.0	0.0	0.0	3368
CCDC6	20	0	0	20	0	0.0	0.0	0.0	3369
ARSG	20	0	0	20	0	0.0	0.0	0.0	3370
SLC22A3	20	0	0	20	0	0.0	0.0	0.0	3371
ADD1	20	0	0	20	0	0.0	0.0	0.0	3372
DISP1	20	0	0	20	0	0.0	0.0	0.0	3373
HDAC4	20	0	0	20	0	0.0	0.0	0.0	3374
STAG1	20	0	0	20	0	0.0	0.0	0.0	3375
VWDE	20	0	0	20	0	0.0	0.0	0.0	3376
CHD9	20	0	0	20	0	0.0	0.0	0.0	3377
FZD6	20	0	0	20	0	0.0	0.0	0.0	3378
MYORG	20	0	0	20	0	0.0	0.0	0.0	3379
KIF2A	20	0	0	20	0	0.0	0.0	0.0	3380
POLI	19	0	0	19	0	0.0	0.0	0.0	3381
PPP6R3	20	0	0	20	0	0.0	0.0	0.0	3382
OXSR1	20	0	0	20	0	0.0	0.0	0.0	3383
BCL2L14	20	0	0	20	0	0.0	0.0	0.0	3384
NUDCD3	20	0	0	20	0	0.0	0.0	0.0	3385
ARSJ	20	0	0	20	0	0.0	0.0	0.0	3386
MAGED2	12	0	0	12	0	0.0	0.0	0.0	3387
HTT	20	0	0	20	0	0.0	0.0	0.0	3388
SLITRK3	12	0	0	12	0	0.0	0.0	0.0	3389
PDE5A	20	0	0	20	0	0.0	0.0	0.0	3390
CYP51A1	20	0	0	20	0	0.0	0.0	0.0	3391
PAPSS2	20	0	0	20	0	0.0	0.0	0.0	3392
PWWP2A	20	0	0	20	0	0.0	0.0	0.0	3393
RBM5	20	0	0	20	0	0.0	0.0	0.0	3394
TUT4	20	0	0	20	0	0.0	0.0	0.0	3395
CRLF3	20	0	0	20	0	0.0	0.0	0.0	3396
REV1	20	0	0	20	0	0.0	0.0	0.0	3397
SYT12	20	0	0	20	0	0.0	0.0	0.0	3398
NDFIP2	20	0	0	20	0	0.0	0.0	0.0	3399
FBXO27	20	0	0	20	0	0.0	0.0	0.0	3400
TEC	20	0	0	20	0	0.0	0.0	0.0	3401
DNMT3A	20	0	0	20	0	0.0	0.0	0.0	3402
KDM5D	3	0	0	3	0	0.0	0.0	0.0	3403
TEAD2	20	0	0	20	0	0.0	0.0	0.0	3404
HOXB6	20	0	0	20	0	0.0	0.0	0.0	3405
DCTN1	20	0	0	20	0	0.0	0.0	0.0	3406
RAI2	20	0	0	20	0	0.0	0.0	0.0	3407
NHLRC2	20	0	0	20	0	0.0	0.0	0.0	3408
ANXA5	18	0	0	18	0	0.0	0.0	0.0	3409
KPNB1	20	0	0	20	0	0.0	0.0	0.0	3410
RUBCNL	20	0	0	20	0	0.0	0.0	0.0	3411
GMPR	20	0	0	20	0	0.0	0.0	0.0	3412
ADAMTS20	20	0	0	20	0	0.0	0.0	0.0	3413
TBC1D24	20	0	0	20	0	0.0	0.0	0.0	3414
RBM33	20	0	0	20	0	0.0	0.0	0.0	3415
TRPC4	20	0	0	20	0	0.0	0.0	0.0	3416
IFNGR2	20	0	0	20	0	0.0	0.0	0.0	3417
ESYT3	20	0	0	20	0	0.0	0.0	0.0	3418
CCDC191	20	0	0	20	0	0.0	0.0	0.0	3419
PRR11	20	0	0	20	0	0.0	0.0	0.0	3420
FBXW11	20	0	0	20	0	0.0	0.0	0.0	3421
PKD1	20	0	0	20	0	0.0	0.0	0.0	3422
SENP5	20	0	0	20	0	0.0	0.0	0.0	3423
TXNDC16	20	0	0	20	0	0.0	0.0	0.0	3424
SRD5A3	20	0	0	20	0	0.0	0.0	0.0	3425
MEIKIN	20	0	0	20	0	0.0	0.0	0.0	3426
RNF170	16	0	0	16	0	0.0	0.0	0.0	3427
BMP6	20	0	0	20	0	0.0	0.0	0.0	3428
ABCB10	20	0	0	20	0	0.0	0.0	0.0	3429
ZDHHC21	20	0	0	20	0	0.0	0.0	0.0	3430
MPHOSPH9	20	0	0	20	0	0.0	0.0	0.0	3431
CSRNP2	20	0	0	20	0	0.0	0.0	0.0	3432
MT2A	20	0	0	20	0	0.0	0.0	0.0	3433
ALDH7A1	20	0	0	20	0	0.0	0.0	0.0	3434
DNAAF1	20	0	0	20	0	0.0	0.0	0.0	3435
PLPPR3	20	0	0	20	0	0.0	0.0	0.0	3436
BMS1	20	0	0	20	0	0.0	0.0	0.0	3437
PLCG2	20	0	0	20	0	0.0	0.0	0.0	3438
SLC35A1	15	0	0	15	0	0.0	0.0	0.0	3439
PIGZ	20	0	0	20	0	0.0	0.0	0.0	3440
ZNF91	9	0	0	9	0	0.0	0.0	0.0	3441
TRIM24	20	0	0	20	0	0.0	0.0	0.0	3442
ABCA6	11	0	0	11	0	0.0	0.0	0.0	3443
MTUS1	20	0	0	20	0	0.0	0.0	0.0	3444
AQP1	20	0	0	20	0	0.0	0.0	0.0	3445
DNAI2	20	0	0	20	0	0.0	0.0	0.0	3446
OTOF	20	0	0	20	0	0.0	0.0	0.0	3447
CDK17	20	0	0	20	0	0.0	0.0	0.0	3448
ITSN1	20	0	0	20	0	0.0	0.0	0.0	3449
KMT5B	20	0	0	20	0	0.0	0.0	0.0	3450
CDH3	20	0	0	20	0	0.0	0.0	0.0	3451
SYN1	20	0	0	20	0	0.0	0.0	0.0	3452
ATP7B	20	0	0	20	0	0.0	0.0	0.0	3453
IQCG	20	0	0	20	0	0.0	0.0	0.0	3454
SLCO2B1	20	0	0	20	0	0.0	0.0	0.0	3455
ZNF98	5	0	0	5	0	0.0	0.0	0.0	3456
CA12	20	0	0	20	0	0.0	0.0	0.0	3457
MDH1	14	0	0	14	0	0.0	0.0	0.0	3458
TEX15	20	0	0	20	0	0.0	0.0	0.0	3459
ANKRD11	20	0	0	20	0	0.0	0.0	0.0	3460
SPRR2E	17	0	0	17	0	0.0	0.0	0.0	3461
RB1	20	0	0	20	0	0.0	0.0	0.0	3462
MTF2	20	0	0	20	0	0.0	0.0	0.0	3463
CCDC15	20	0	0	20	0	0.0	0.0	0.0	3464
TPP2	20	0	0	20	0	0.0	0.0	0.0	3465
PSD	20	0	0	20	0	0.0	0.0	0.0	3466
RELL1	20	0	0	20	0	0.0	0.0	0.0	3467
CSGALNACT2	20	0	0	20	0	0.0	0.0	0.0	3468
SLC6A16	20	0	0	20	0	0.0	0.0	0.0	3469
P2RY13	17	0	0	17	0	0.0	0.0	0.0	3470
SRSF4	20	0	0	20	0	0.0	0.0	0.0	3471
ZNF300	20	0	0	20	0	0.0	0.0	0.0	3472
MINDY3	20	0	0	20	0	0.0	0.0	0.0	3473
AXL	20	0	0	20	0	0.0	0.0	0.0	3474
SCN1B	20	0	0	20	0	0.0	0.0	0.0	3475
CDYL2	20	0	0	20	0	0.0	0.0	0.0	3476
SYTL2	20	0	0	20	0	0.0	0.0	0.0	3477
RIPOR2	20	0	0	20	0	0.0	0.0	0.0	3478
EP400	20	0	0	20	0	0.0	0.0	0.0	3479
FUT10	20	0	0	20	0	0.0	0.0	0.0	3480
B4GALNT4	20	0	0	20	0	0.0	0.0	0.0	3481
KIF3C	20	0	0	20	0	0.0	0.0	0.0	3482
HOXA10	20	0	0	20	0	0.0	0.0	0.0	3483
GLI1	20	0	0	20	0	0.0	0.0	0.0	3484
MED13	20	0	0	20	0	0.0	0.0	0.0	3485
TUBB	20	0	0	20	0	0.0	0.0	0.0	3486
FLRT3	17	0	0	17	0	0.0	0.0	0.0	3487
ABI1	20	0	0	20	0	0.0	0.0	0.0	3488
VGF	20	0	0	20	0	0.0	0.0	0.0	3489
CASP4	11	0	0	11	0	0.0	0.0	0.0	3490
CLVS2	20	0	0	20	0	0.0	0.0	0.0	3491
PKN2	20	0	0	20	0	0.0	0.0	0.0	3492
ZNF195	20	0	0	20	0	0.0	0.0	0.0	3493
ENO4	20	0	0	20	0	0.0	0.0	0.0	3494
FAM120A	20	0	0	20	0	0.0	0.0	0.0	3495
ADGRB1	20	0	0	20	0	0.0	0.0	0.0	3496
MYO5C	20	0	0	20	0	0.0	0.0	0.0	3497
HBP1	20	0	0	20	0	0.0	0.0	0.0	3498
GPCPD1	20	0	0	20	0	0.0	0.0	0.0	3499
IRF2	20	0	0	20	0	0.0	0.0	0.0	3500
DSC3	20	0	0	20	0	0.0	0.0	0.0	3501
SPNS2	20	0	0	20	0	0.0	0.0	0.0	3502
PDE6B	20	0	0	20	0	0.0	0.0	0.0	3503
MYCT1	17	0	0	17	0	0.0	0.0	0.0	3504
SULT1E1	15	0	0	15	0	0.0	0.0	0.0	3505
DNAJC12	20	0	0	20	0	0.0	0.0	0.0	3506
PUM3	20	0	0	20	0	0.0	0.0	0.0	3507
VPS50	20	0	0	20	0	0.0	0.0	0.0	3508
SENP7	20	0	0	20	0	0.0	0.0	0.0	3509
RAB28	20	0	0	20	0	0.0	0.0	0.0	3510
ECEL1	20	0	0	20	0	0.0	0.0	0.0	3511
TFB1M	20	0	0	20	0	0.0	0.0	0.0	3512
ADGRA3	20	0	0	20	0	0.0	0.0	0.0	3513
RNF38	20	0	0	20	0	0.0	0.0	0.0	3514
SREBF2	20	0	0	20	0	0.0	0.0	0.0	3515
NPL	20	0	0	20	0	0.0	0.0	0.0	3516
HSP90B1	20	0	0	20	0	0.0	0.0	0.0	3517
NDUFA9	20	0	0	20	0	0.0	0.0	0.0	3518
JAKMIP2	20	0	0	20	0	0.0	0.0	0.0	3519
SPRY1	20	0	0	20	0	0.0	0.0	0.0	3520
HHEX	19	0	0	19	0	0.0	0.0	0.0	3521
SORBS3	20	0	0	20	0	0.0	0.0	0.0	3522
CDC42EP3	20	0	0	20	0	0.0	0.0	0.0	3523
GPR156	20	0	0	20	0	0.0	0.0	0.0	3524
LUC7L2	20	0	0	20	0	0.0	0.0	0.0	3525
RASSF10	20	0	0	20	0	0.0	0.0	0.0	3526
GAB2	20	0	0	20	0	0.0	0.0	0.0	3527
WDR37	20	0	0	20	0	0.0	0.0	0.0	3528
CABIN1	20	0	0	20	0	0.0	0.0	0.0	3529
RAD51AP1	20	0	0	20	0	0.0	0.0	0.0	3530
DLG5	20	0	0	20	0	0.0	0.0	0.0	3531
TMEM268	20	0	0	20	0	0.0	0.0	0.0	3532
AFF4	20	0	0	20	0	0.0	0.0	0.0	3533
FGF17	20	0	0	20	0	0.0	0.0	0.0	3534
ARHGAP21	20	0	0	20	0	0.0	0.0	0.0	3535
FGFR1OP2	20	0	0	20	0	0.0	0.0	0.0	3536
OPA1	20	0	0	20	0	0.0	0.0	0.0	3537
GPLD1	20	0	0	20	0	0.0	0.0	0.0	3538
FAM167A	20	0	0	20	0	0.0	0.0	0.0	3539
KATNAL1	20	0	0	20	0	0.0	0.0	0.0	3540
TMEM168	20	0	0	20	0	0.0	0.0	0.0	3541
FANCC	20	0	0	20	0	0.0	0.0	0.0	3542
BAMBI	20	0	0	20	0	0.0	0.0	0.0	3543
SLC36A1	20	0	0	20	0	0.0	0.0	0.0	3544
STRN3	20	0	0	20	0	0.0	0.0	0.0	3545
RHPN2	20	0	0	20	0	0.0	0.0	0.0	3546
LGALS3	20	0	0	20	0	0.0	0.0	0.0	3547
TAF15	20	0	0	20	0	0.0	0.0	0.0	3548
BBS2	20	0	0	20	0	0.0	0.0	0.0	3549
TRPV2	20	0	0	20	0	0.0	0.0	0.0	3550
VWA2	20	0	0	20	0	0.0	0.0	0.0	3551
FKBP9	20	0	0	20	0	0.0	0.0	0.0	3552
SLC27A2	20	0	0	20	0	0.0	0.0	0.0	3553
RBFA	20	0	0	20	0	0.0	0.0	0.0	3554
BRF1	20	0	0	20	0	0.0	0.0	0.0	3555
TXNDC15	20	0	0	20	0	0.0	0.0	0.0	3556
FBRSL1	20	0	0	20	0	0.0	0.0	0.0	3557
TAB2	20	0	0	20	0	0.0	0.0	0.0	3558
SCAF8	20	0	0	20	0	0.0	0.0	0.0	3559
AHNAK2	20	0	0	20	0	0.0	0.0	0.0	3560
MIB1	20	0	0	20	0	0.0	0.0	0.0	3561
HSPA5	20	0	0	20	0	0.0	0.0	0.0	3562
C1GALT1	18	0	0	18	0	0.0	0.0	0.0	3563
PAN3	20	0	0	20	0	0.0	0.0	0.0	3564
LEMD3	20	0	0	20	0	0.0	0.0	0.0	3565
TPM1	20	0	0	20	0	0.0	0.0	0.0	3566
SRGAP2	20	0	0	20	0	0.0	0.0	0.0	3567
ZRANB2	20	0	0	20	0	0.0	0.0	0.0	3568
GLYATL1	20	0	0	20	0	0.0	0.0	0.0	3569
TRIM5	20	0	0	20	0	0.0	0.0	0.0	3570
CYB561	20	0	0	20	0	0.0	0.0	0.0	3571
ATP13A3	20	0	0	20	0	0.0	0.0	0.0	3572
LNPEP	20	0	0	20	0	0.0	0.0	0.0	3573
KPNA1	20	0	0	20	0	0.0	0.0	0.0	3574
DAB2	16	0	0	16	0	0.0	0.0	0.0	3575
GYPE	6	0	0	6	0	0.0	0.0	0.0	3576
ZFP30	19	0	0	19	0	0.0	0.0	0.0	3577
ZMAT1	8	0	0	8	0	0.0	0.0	0.0	3578
AGFG1	20	0	0	20	0	0.0	0.0	0.0	3579
WASHC3	18	0	0	18	0	0.0	0.0	0.0	3580
PRPSAP2	20	0	0	20	0	0.0	0.0	0.0	3581
SMARCAD1	12	0	0	12	0	0.0	0.0	0.0	3582
ARL17A	6	0	0	6	0	0.0	0.0	0.0	3583
IPMK	20	0	0	20	0	0.0	0.0	0.0	3584
TAF4	20	0	0	20	0	0.0	0.0	0.0	3585
OSR1	20	0	0	20	0	0.0	0.0	0.0	3586
XKR9	12	0	0	12	0	0.0	0.0	0.0	3587
FAM171A2	20	0	0	20	0	0.0	0.0	0.0	3588
THEM4	20	0	0	20	0	0.0	0.0	0.0	3589
ECT2	20	0	0	20	0	0.0	0.0	0.0	3590
JPH1	20	0	0	20	0	0.0	0.0	0.0	3591
GTSE1	20	0	0	20	0	0.0	0.0	0.0	3592
PPP2R2A	20	0	0	20	0	0.0	0.0	0.0	3593
CLHC1	20	0	0	20	0	0.0	0.0	0.0	3594
SMCHD1	20	0	0	20	0	0.0	0.0	0.0	3595
CSPP1	20	0	0	20	0	0.0	0.0	0.0	3596
LMNTD1	20	0	0	20	0	0.0	0.0	0.0	3597
KLHL24	20	0	0	20	0	0.0	0.0	0.0	3598
IQCA1	20	0	0	20	0	0.0	0.0	0.0	3599
CFAP221	20	0	0	20	0	0.0	0.0	0.0	3600
PLA2G4C	19	0	0	19	0	0.0	0.0	0.0	3601
SNX27	20	0	0	20	0	0.0	0.0	0.0	3602
PLEKHM3	20	0	0	20	0	0.0	0.0	0.0	3603
APBB1	20	0	0	20	0	0.0	0.0	0.0	3604
FAM20A	20	0	0	20	0	0.0	0.0	0.0	3605
CCDC91	20	0	0	20	0	0.0	0.0	0.0	3606
NCOR2	20	0	0	20	0	0.0	0.0	0.0	3607
RPIA	20	0	0	20	0	0.0	0.0	0.0	3608
BMP5	20	0	0	20	0	0.0	0.0	0.0	3609
STAM	20	0	0	20	0	0.0	0.0	0.0	3610
UBASH3B	20	0	0	20	0	0.0	0.0	0.0	3611
ENTPD4	20	0	0	20	0	0.0	0.0	0.0	3612
SOS1	20	0	0	20	0	0.0	0.0	0.0	3613
KIFC2	20	0	0	20	0	0.0	0.0	0.0	3614
NUF2	20	0	0	20	0	0.0	0.0	0.0	3615
TMC2	20	0	0	20	0	0.0	0.0	0.0	3616
CHST1	20	0	0	20	0	0.0	0.0	0.0	3617
ARID4B	20	0	0	20	0	0.0	0.0	0.0	3618
HNF4G	20	0	0	20	0	0.0	0.0	0.0	3619
AP3B2	20	0	0	20	0	0.0	0.0	0.0	3620
KCNQ2	20	0	0	20	0	0.0	0.0	0.0	3621
MRPS25	20	0	0	20	0	0.0	0.0	0.0	3622
KIF21B	20	0	0	20	0	0.0	0.0	0.0	3623
PMEPA1	20	0	0	20	0	0.0	0.0	0.0	3624
APPL1	20	0	0	20	0	0.0	0.0	0.0	3625
CDCA2	20	0	0	20	0	0.0	0.0	0.0	3626
RSF1	20	0	0	20	0	0.0	0.0	0.0	3627
GAB3	16	0	0	16	0	0.0	0.0	0.0	3628
ZNF573	20	0	0	20	0	0.0	0.0	0.0	3629
TAFA4	20	0	0	20	0	0.0	0.0	0.0	3630
ATP10B	20	0	0	20	0	0.0	0.0	0.0	3631
GJC1	20	0	0	20	0	0.0	0.0	0.0	3632
CALU	20	0	0	20	0	0.0	0.0	0.0	3633
NUP58	20	0	0	20	0	0.0	0.0	0.0	3634
ATXN10	20	0	0	20	0	0.0	0.0	0.0	3635
TNFAIP8	20	0	0	20	0	0.0	0.0	0.0	3636
ATAD2B	20	0	0	20	0	0.0	0.0	0.0	3637
TTLL11	20	0	0	20	0	0.0	0.0	0.0	3638
BMP1	20	0	0	20	0	0.0	0.0	0.0	3639
PPP2R3B	18	0	0	18	0	0.0	0.0	0.0	3640
RASGEF1C	20	0	0	20	0	0.0	0.0	0.0	3641
EFR3B	20	0	0	20	0	0.0	0.0	0.0	3642
NFATC4	20	0	0	20	0	0.0	0.0	0.0	3643
ATL1	20	0	0	20	0	0.0	0.0	0.0	3644
SRD5A1	20	0	0	20	0	0.0	0.0	0.0	3645
PIR	20	0	0	20	0	0.0	0.0	0.0	3646
TBC1D22A	20	0	0	20	0	0.0	0.0	0.0	3647
BHLHE41	20	0	0	20	0	0.0	0.0	0.0	3648
THY1	20	0	0	20	0	0.0	0.0	0.0	3649
USP54	20	0	0	20	0	0.0	0.0	0.0	3650
ZYG11B	20	0	0	20	0	0.0	0.0	0.0	3651
HSP90AA1	20	0	0	20	0	0.0	0.0	0.0	3652
AMMECR1	20	0	0	20	0	0.0	0.0	0.0	3653
SMAD4	20	0	0	20	0	0.0	0.0	0.0	3654
GKAP1	20	0	0	20	0	0.0	0.0	0.0	3655
CYB5R4	20	0	0	20	0	0.0	0.0	0.0	3656
SNX16	20	0	0	20	0	0.0	0.0	0.0	3657
TF	20	0	0	20	0	0.0	0.0	0.0	3658
SPATA6L	20	0	0	20	0	0.0	0.0	0.0	3659
NIPA1	20	0	0	20	0	0.0	0.0	0.0	3660
ANKRD34B	14	0	0	14	0	0.0	0.0	0.0	3661
PPP2R5C	20	0	0	20	0	0.0	0.0	0.0	3662
WASF3	20	0	0	20	0	0.0	0.0	0.0	3663
LIMD1	20	0	0	20	0	0.0	0.0	0.0	3664
RNF144B	20	0	0	20	0	0.0	0.0	0.0	3665
SNX24	20	0	0	20	0	0.0	0.0	0.0	3666
CALB2	20	0	0	20	0	0.0	0.0	0.0	3667
NCK2	20	0	0	20	0	0.0	0.0	0.0	3668
HNRNPDL	16	0	0	16	0	0.0	0.0	0.0	3669
SPART	20	0	0	20	0	0.0	0.0	0.0	3670
GALNT16	20	0	0	20	0	0.0	0.0	0.0	3671
FCHO2	20	0	0	20	0	0.0	0.0	0.0	3672
DOC2B	20	0	0	20	0	0.0	0.0	0.0	3673
PABPN1	20	0	0	20	0	0.0	0.0	0.0	3674
MRAP2	18	0	0	18	0	0.0	0.0	0.0	3675
RAB30	20	0	0	20	0	0.0	0.0	0.0	3676
CBFB	20	0	0	20	0	0.0	0.0	0.0	3677
BEX5	7	0	0	7	0	0.0	0.0	0.0	3678
EEF2K	20	0	0	20	0	0.0	0.0	0.0	3679
GPC2	20	0	0	20	0	0.0	0.0	0.0	3680
PDZD7	20	0	0	20	0	0.0	0.0	0.0	3681
PTPRN	20	0	0	20	0	0.0	0.0	0.0	3682
ORC6	20	0	0	20	0	0.0	0.0	0.0	3683
TSPAN18	20	0	0	20	0	0.0	0.0	0.0	3684
KDM1A	20	0	0	20	0	0.0	0.0	0.0	3685
C1QL3	20	0	0	20	0	0.0	0.0	0.0	3686
DPY19L4	20	0	0	20	0	0.0	0.0	0.0	3687
SFXN4	20	0	0	20	0	0.0	0.0	0.0	3688
TAF1D	20	0	0	20	0	0.0	0.0	0.0	3689
TNPO3	20	0	0	20	0	0.0	0.0	0.0	3690
RAD23B	20	0	0	20	0	0.0	0.0	0.0	3691
LAMA2	20	0	0	20	0	0.0	0.0	0.0	3692
DNAJB2	20	0	0	20	0	0.0	0.0	0.0	3693
PLGRKT	8	0	0	8	0	0.0	0.0	0.0	3694
SETX	20	0	0	20	0	0.0	0.0	0.0	3695
GPBP1L1	20	0	0	20	0	0.0	0.0	0.0	3696
PARN	20	0	0	20	0	0.0	0.0	0.0	3697
ADAMTSL3	20	0	0	20	0	0.0	0.0	0.0	3698
NSMF	20	0	0	20	0	0.0	0.0	0.0	3699
GNAO1	20	0	0	20	0	0.0	0.0	0.0	3700
FAS	20	0	0	20	0	0.0	0.0	0.0	3701
PTPN18	20	0	0	20	0	0.0	0.0	0.0	3702
RAB3IP	20	0	0	20	0	0.0	0.0	0.0	3703
N4BP1	20	0	0	20	0	0.0	0.0	0.0	3704
AMOT	20	0	0	20	0	0.0	0.0	0.0	3705
NME9	20	0	0	20	0	0.0	0.0	0.0	3706
FBH1	20	0	0	20	0	0.0	0.0	0.0	3707
TNFRSF21	20	0	0	20	0	0.0	0.0	0.0	3708
PARG	20	0	0	20	0	0.0	0.0	0.0	3709
UQCRC2	20	0	0	20	0	0.0	0.0	0.0	3710
PAQR3	20	0	0	20	0	0.0	0.0	0.0	3711
CDRT4	20	0	0	20	0	0.0	0.0	0.0	3712
STON1	20	0	0	20	0	0.0	0.0	0.0	3713
NHSL2	20	0	0	20	0	0.0	0.0	0.0	3714
PSIP1	19	0	0	19	0	0.0	0.0	0.0	3715
RFFL	20	0	0	20	0	0.0	0.0	0.0	3716
USH2A	20	0	0	20	0	0.0	0.0	0.0	3717
DNAJC13	20	0	0	20	0	0.0	0.0	0.0	3718
PECAM1	20	0	0	20	0	0.0	0.0	0.0	3719
PI16	20	0	0	20	0	0.0	0.0	0.0	3720
RNF213	20	0	0	20	0	0.0	0.0	0.0	3721
KIAA1328	20	0	0	20	0	0.0	0.0	0.0	3722
RHBDF1	20	0	0	20	0	0.0	0.0	0.0	3723
OLR1	19	0	0	19	0	0.0	0.0	0.0	3724
HSF2	17	0	0	17	0	0.0	0.0	0.0	3725
U2SURP	20	0	0	20	0	0.0	0.0	0.0	3726
SFRP1	20	0	0	20	0	0.0	0.0	0.0	3727
ADRB2	20	0	0	20	0	0.0	0.0	0.0	3728
RUSC2	20	0	0	20	0	0.0	0.0	0.0	3729
SYT3	20	0	0	20	0	0.0	0.0	0.0	3730
EFS	20	0	0	20	0	0.0	0.0	0.0	3731
CD99L2	20	0	0	20	0	0.0	0.0	0.0	3732
RRM2	20	0	0	20	0	0.0	0.0	0.0	3733
CKMT1B	16	0	0	16	0	0.0	0.0	0.0	3734
PDS5A	20	0	0	20	0	0.0	0.0	0.0	3735
TUB	20	0	0	20	0	0.0	0.0	0.0	3736
UBAP2	20	0	0	20	0	0.0	0.0	0.0	3737
TAX1BP1	20	0	0	20	0	0.0	0.0	0.0	3738
S1PR3	20	0	0	20	0	0.0	0.0	0.0	3739
CDK2AP1	20	0	0	20	0	0.0	0.0	0.0	3740
CYP7B1	20	0	0	20	0	0.0	0.0	0.0	3741
AVEN	20	0	0	20	0	0.0	0.0	0.0	3742
KLHL22	20	0	0	20	0	0.0	0.0	0.0	3743
ZC3H8	20	0	0	20	0	0.0	0.0	0.0	3744
HMGB1	20	0	0	20	0	0.0	0.0	0.0	3745
ZNF529	14	0	0	14	0	0.0	0.0	0.0	3746
STOX1	20	0	0	20	0	0.0	0.0	0.0	3747
OLFM2	20	0	0	20	0	0.0	0.0	0.0	3748
PACS2	20	0	0	20	0	0.0	0.0	0.0	3749
