gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	permutation_pvalue	permutation_qvalue	initial_spearman_rho	link_pvalue
nrarpa	10-10903078-10903578	7	0.17113223591819174	0.21801383668000787	2	0.04688160076181613	0.09494889767106579	0.0009704572683118073	unsupported	True	0.13	0.2545454545454546	0.2025389514483935	5.138168369544263e-207
nrarpa	10-10843832-10844332	8	0.17779178286595176	0.24928751051934273	2	0.07149572765339096	0.17165803080264475	0.0030594597027761815	unsupported	True	0.035	0.08750000000000001	0.1923543370503901	1.4331073638564901e-186
nrarpa	10-10926413-10926913	9	0.17303467044239865	0.15169948651763662	1	-0.021335183924762025	0.1578207288899188	0.0	unsupported	True	0.33	0.3473684210526316	0.1889288313469983	5.999410303601156e-180
nrarpa	10-10936836-10937336	10	0.10984583701777544	0.13523685774808766	2	0.025391020730312228	0.13089268789134925	0.00044945955495636784	unsupported	True	0.305	0.33888888888888885	0.159629696796752	1.821159969133702e-128
nrarpa	10-10782334-10782834	11	0.10085600914618084	0.16137492050292215	2	0.06051891135674131	0.17205062863559342	0.0016802867866962956	unsupported	True	0.185	0.30833333333333335	0.1553870876667269	9.119623315179912e-122
nrarpa	10-10935492-10935992	12	0.14839274297139698	0.17314457431982194	2	0.024751831348424957	0.11013532520655886	0.0004720009391062902	unsupported	True	0.205	0.3153846153846154	0.1465003725822877	2.4145899828929827e-108
nrarpa	10-10870170-10870670	13	0.13555854338127046	0.15915476624384303	1	0.02359622286257257	0.16468250722009053	0.0006184571414146855	unsupported	True	0.255	0.33888888888888885	0.1423514886332226	2.333858135036401e-102
nrarpa	10-10954613-10955113	14	0.0445750924073284	0.09057105020602438	5	0.04599595779869598	0.040631026768799754	0.00016926488392872752	unsupported	True	0.505	0.505	0.132098915176709	2.486670546316563e-88
nrarpa	10-10791456-10791956	15	0.11896659648587471	0.15009980682379073	1	0.031133210337916023	0.21707725380470894	0.0010144212959770505	unsupported	True	0.295	0.33888888888888885	0.1319813775015717	3.5494513146464176e-88
nrarpa	10-10860401-10860901	16	0.0745758395887081	0.23870081488178058	5	0.16412497529307246	0.09413230627621966	0.0036877992743585154	unsupported	True	0.045	0.09999999999999999	0.1309336613766642	8.345958922176237e-87
nrarpa	10-10850051-10850551	17	0.0574898456747498	0.2107827913543741	5	0.15329294567962432	0.06775901603599843	0.0021893964620353745	unsupported	True	0.14	0.2545454545454546	0.1308581779602845	1.046740101315827e-86
nrarpa	10-10961772-10962272	18	0.13433389096237272	0.15567816943122842	2	0.0213442784688557	0.1064811136098025	0.00035381951186648004	unsupported	True	0.255	0.33888888888888885	0.1277527240956934	1.0374674927326676e-82
nrarpa	10-10871708-10872208	19	0.09612954156999276	0.11772011191053412	2	0.021590570340541362	0.08159619094585233	0.00020738849824580548	unsupported	True	0.295	0.33888888888888885	0.1253732382752426	1.0260962205175082e-79
mych	6-50514710-50515210	0	0.3863032492026946	0.498250911269641	2	0.1119476620669464	0.1843339680715757	0.010281784612967693	core_concordant	True	0.005	0.05	0.2911971433751601	0.0
mych	6-50504680-50505180	1	0.36907415558679013	0.48925105237505667	2	0.12017689678826654	0.21941158554403273	0.012900671296973882	core_concordant	True	0.005	0.05	0.2742986171707333	0.0
mych	6-50480981-50481481	2	0.17508130274055742	0.32396498069103763	3	0.14888367795048021	0.12604641980486586	0.006079609300397573	regional_candidate	True	0.02	0.1	0.2114847938058474	6.4284870847165164e-226
mych	6-50525567-50526067	3	0.23537521195114305	0.30554205682365565	2	0.0701668448725126	0.13084997305849644	0.0028052823796035054	unsupported	True	0.04	0.12857142857142856	0.2026173314330092	3.540303872573632e-207
mych	6-50533092-50533592	4	0.23039579971139923	0.3484114834782896	2	0.11801568376689037	0.23129960148086964	0.009510581513607253	regional_candidate	True	0.01	0.06666666666666667	0.1576978119168015	2.1601419310997027e-125
mych	6-50495697-50496197	5	0.13048908731724906	0.20790976603854613	3	0.07742067872129707	0.08647328909946364	0.0013919186123394372	unsupported	True	0.11	0.24444444444444446	0.1575140569296928	4.215431061617995e-125
mych	6-50460522-50461022	6	0.17565995051857192	0.2631908079701743	2	0.08753085745160238	0.21182829275272078	0.004879955549838907	unsupported	True	0.065	0.1625	0.1497686873732171	3.4834618724622065e-113
mych	6-50514142-50514642	7	0.11862124865253143	0.14305192305776485	5	0.024430674405233416	0.0591127402993466	0.00020659045335456828	unsupported	True	0.36	0.5357142857142857	0.1473741706481224	1.257508585443577e-109
mych	6-50491769-50492269	8	0.11174727139576605	0.18063638814452712	0	0.06888911674876107	0.0807064490770391	0.0010043014669681321	unsupported	True	0.155	0.31	0.1468394176066356	7.688401751739568e-109
mych	6-50526714-50527214	9	0.11578067326503584	0.15654201095157597	1	0.040761337686540125	0.12812522221502914	0.0008175493322721883	unsupported	True	0.305	0.5083333333333333	0.1358016461653026	2.8475924000690878e-93
mych	6-50508800-50509300	10	0.19137217375230892	0.3205157457205916	1	0.1291435719682827	0.24890226734194232	0.010302699116567678	regional_candidate	True	0.025	0.1	0.1346897565758086	8.975418396538197e-92
mych	6-50501598-50502098	11	0.047920596566094494	0.14084266260745149	0	0.092922066041357	0.10537745905330473	0.001379116029897433	unsupported	True	0.27	0.49090909090909096	0.1294752103064119	6.481163529048994e-85
mych	6-50529818-50530318	12	0.047092536093999916	0.0662036373180348	2	0.019111101224034886	0.02029079535692352	2.5672409668796195e-05	unsupported	True	0.64	0.7111111111111111	0.1217987384832565	2.523948433683035e-75
mych	6-50487829-50488329	13	0.08522147626751797	0.11012076845414547	1	0.024899292186627495	0.04372970437723764	0.00011990375288259041	unsupported	True	0.555	0.6937500000000001	0.1169335156322192	1.477843828443336e-69
mych	6-50454889-50455389	14	0.08449314527607361	0.0780295519140407	1	-0.006463593362032907	0.03653608390961205	0.0	unsupported	True	0.87	0.9157894736842105	0.111676789186997	1.3539113557731382e-63
mych	6-50454163-50454663	15	0.07591360296396805	0.12763081113841612	4	0.05171720817444807	0.0857881575551911	0.0005662626833236761	unsupported	True	0.375	0.5357142857142857	0.1104903462493123	2.745152027235396e-62
mych	6-50478896-50479396	16	0.08469103090052518	0.10552232561193968	2	0.020831294711414497	0.11409561639768805	0.0002508011804118796	unsupported	True	0.6	0.7058823529411765	0.1053484828194449	8.685590669057781e-57
mych	6-50518116-50518616	17	0.03613170464926915	0.049685009200266646	0	0.013553304550997493	0.07895739900594169	5.3169601501909e-05	unsupported	True	0.92	0.9200000000000002	0.1041334762865413	1.5835412133564764e-55
mych	6-50492276-50492776	18	0.06477552726034735	0.0939785096831659	2	0.029202982422818546	0.0689745173688423	0.00018929730500403627	unsupported	True	0.515	0.6866666666666668	0.1014389764261157	8.767305771314759e-53
mych	6-50428032-50428532	19	0.12966711194232958	0.25856965805926285	1	0.12890254611693328	0.20192572314890958	0.0067302423602450725	regional_candidate	True	0.045	0.12857142857142856	0.0988996853622812	2.893781123571415e-50
emx2	13-19414412-19414912	0	0.36010390797915104	0.523180012494336	1	0.16307610451518495	0.47057136945338085	0.04014828263648479	core_concordant	True	0.005	0.014285714285714287	0.1905498359983378	4.575766299657454e-183
emx2	13-19412275-19412775	1	0.38093076413395377	0.5428775825479623	1	0.1619468184140085	0.47937666872300067	0.04214550109414168	core_concordant	True	0.005	0.014285714285714287	0.1739285208780177	1.9103341002524358e-152
emx2	13-19356153-19356653	2	0.3355158336353674	0.49757441322102236	1	0.16205857958565495	0.4664009883709925	0.037608804612001855	regional_candidate	True	0.005	0.014285714285714287	0.1661998609939154	3.244631787954209e-139
emx2	13-19407946-19408446	3	0.32562085612910563	0.4789306937527538	1	0.1533098376236482	0.45494043788997984	0.03340390470072314	regional_candidate	True	0.005	0.014285714285714287	0.1661052748315552	4.668211109719951e-139
emx2	13-19378698-19379198	4	0.338416429695073	0.5151143452955452	1	0.1766979156004722	0.4934861693316478	0.04491692909026839	regional_candidate	True	0.005	0.014285714285714287	0.1616380960076863	1.0539614730352965e-131
emx2	13-19367945-19368445	5	0.1967417874684145	0.29107162994024754	1	0.09432984247183304	0.27200408771159645	0.007468345787315626	regional_candidate	True	0.01	0.025	0.1397264640557194	1.1557951508021136e-98
emx2	13-19407246-19407746	6	0.09260800161928681	0.12207535737184458	1	0.029467355752557767	0.09293475369627045	0.00033430842605748867	unsupported	True	0.175	0.23333333333333334	0.1244086260879797	1.6178641759216265e-78
emx2	13-19348080-19348580	7	0.18471057609193128	0.3146157270740607	1	0.12990515098212943	0.31773900833528723	0.012986057939101197	regional_candidate	True	0.005	0.014285714285714287	0.121804897034464	2.481002925683428e-75
emx2	13-19351188-19351688	8	0.1233314478705392	0.18025459952265027	1	0.05692315165211108	0.13860175679580108	0.0014221454886643428	unsupported	True	0.045	0.075	0.1208125770571919	3.895602657011356e-74
emx2	13-19402759-19403259	9	0.13504408054171627	0.19374405699047073	2	0.058699976448754465	0.19698997272591245	0.0022403219638402827	unsupported	True	0.015	0.03	0.1067161781225336	3.1751660021019266e-58
emx2	13-19349113-19349613	10	0.12820486970268674	0.20107511072198614	1	0.0728702410192994	0.17155743821281122	0.0025137267976891526	unsupported	True	0.015	0.03	0.104424003371923	7.934042250977466e-56
emx2	13-19257697-19258197	11	0.05415957090441472	0.07546175734844597	2	0.02130218644403125	0.05650555244838563	9.083269954347907e-05	unsupported	True	0.36	0.4235294117647058	0.1011314449751199	1.7837327002149818e-52
emx2	13-19338149-19338649	12	0.22174840448588024	0.3549621427926413	1	0.1332137383067611	0.3698528063246666	0.017488798403853364	regional_candidate	True	0.005	0.014285714285714287	0.0985787675218248	5.958996647976322e-50
emx2	13-19363206-19363706	13	0.11561625821597758	0.18840444092569983	1	0.07278818270972225	0.1490751915716721	0.0020443600619497342	unsupported	True	0.025	0.045454545454545456	0.0918346617873292	1.348116671662872e-43
emx2	13-19331214-19331714	14	0.06998971814753578	0.1252388725309384	1	0.055249154383402624	0.07990775100527257	0.0005529090419356812	unsupported	True	0.12	0.17142857142857143	0.0894974501236042	1.6831751990094979e-41
emx2	13-19353969-19354469	15	0.06637354210306795	0.13643220233045691	2	0.07005866022738896	0.14707375212762266	0.001405768765962915	unsupported	True	0.115	0.17142857142857143	0.0747934220725861	1.4876039536801087e-29
emx2	13-19350040-19350540	16	0.02683172078328202	0.062304623612012916	1	0.0354729028287309	0.09561084281084974	0.0002113119961132576	unsupported	True	0.43	0.47777777777777775	0.0691373106485893	1.5830616736294687e-25
emx2	13-19329975-19330475	17	0.026273452603707417	0.0461715430174027	2	0.019898090413695283	0.04069204361091073	3.738481963841147e-05	unsupported	True	0.685	0.685	0.066405933797326	1.0756537781351732e-23
emx2	13-19300128-19300628	18	0.026588262599894386	0.049010925881327466	3	0.02242266328143308	0.030593331259982325	3.36207092888959e-05	unsupported	True	0.58	0.6105263157894737	0.0661071567316501	1.6890843791706774e-23
emx2	13-19270379-19270879	19	0.044641260458440545	0.07124007936909708	2	0.02659881891065654	0.06089149636450936	0.00011538341643680612	unsupported	True	0.345	0.4235294117647058	0.0660679253548838	1.7919244589260498e-23
msx1b	1-49291429-49291929	0	0.4280278187685296	0.46425411793681326	4	0.03622629916828368	0.061048112769217566	0.001026719893143098	core_concordant	True	0.005	0.03333333333333333	0.3954112297773821	0.0
msx1b	1-49328092-49328592	1	0.37583820546825064	0.448689857141414	1	0.07285165167316338	0.07550391907158016	0.002468056793038907	core_concordant	True	0.005	0.03333333333333333	0.3767711407455188	0.0
msx1b	1-49332059-49332559	2	0.24278225707659593	0.3337988354589436	0	0.0910165783823477	0.11843684766699192	0.0035982568573512765	unsupported	True	0.015	0.06	0.2593290974268925	0.0
msx1b	1-49289159-49289659	3	0.25541574444817977	0.36642045368419474	2	0.11100470923601496	0.2588020336401388	0.01052661638101006	regional_candidate	True	0.01	0.05	0.2363222336755508	4.061863625840617e-283
msx1b	1-49339520-49340020	4	0.1675217769598718	0.3088217215915651	1	0.14129994463169332	0.19397560928668386	0.008464415154248313	regional_candidate	True	0.035	0.09999999999999999	0.219174988835182	6.99588414074383e-243
msx1b	1-49345047-49345547	5	0.2300054619492729	0.3384827610768248	2	0.10847729912755188	0.21060074112709876	0.007732773931711599	regional_candidate	True	0.045	0.09999999999999999	0.210181888773807	4.1353143864351365e-223
msx1b	1-49358970-49359470	6	0.24976114409167186	0.29373923298989557	2	0.043978088898223716	0.11170896408213149	0.0014430664631387281	unsupported	True	0.005	0.03333333333333333	0.1980400797424091	7.630502352925128e-198
msx1b	1-49396364-49396864	7	0.20561732876526714	0.29484008711912085	2	0.08922275835385371	0.21372290996407495	0.005622290157031973	regional_candidate	True	0.04	0.09999999999999999	0.188127081947327	2.0396111592547205e-178
msx1b	1-49297315-49297815	8	0.19246526020593496	0.2834156907758372	0	0.09095043056990226	0.1349357746891541	0.0034782096577036605	unsupported	True	0.035	0.09999999999999999	0.1715292466105747	2.8592613503029546e-148
msx1b	1-49318500-49319000	9	0.16375128347897772	0.23687677908043134	2	0.07312549560145362	0.1181171015230384	0.002045992761457702	unsupported	True	0.06	0.12	0.1654445527745104	5.889752353721679e-138
msx1b	1-49314815-49315315	10	0.1808221479911837	0.2443386308823903	0	0.0635164828912066	0.08326400324050012	0.0012922182351871008	unsupported	True	0.11	0.18333333333333335	0.1639660716892639	1.6478784936433552e-135
msx1b	1-49334834-49335334	11	0.13133765371824502	0.25684910358345897	4	0.12551144986521395	0.14601890621850275	0.0047072849838347315	unsupported	True	0.14	0.2	0.1582951093672041	2.4446409642573918e-126
msx1b	1-49358401-49358901	12	0.16435981977325304	0.2442266602255481	0	0.07986684045229506	0.10647630862473054	0.0020768855319680747	unsupported	True	0.07	0.1272727272727273	0.1425322363876121	1.291347013545509e-102
msx1b	1-49264031-49264531	13	0.11714524532395805	0.14845159063856783	2	0.03130634531460978	0.07202448323523698	0.00033473211191720485	unsupported	True	0.35	0.3888888888888889	0.1422883198141574	2.869614877116105e-102
msx1b	1-49322551-49323051	14	0.13611984983263656	0.22174920842850315	2	0.0856293585958666	0.15782991664806767	0.0029969127289965983	unsupported	True	0.13	0.2	0.1284994308689295	1.159089931811927e-83
msx1b	1-49346262-49346762	15	0.08254219519248279	0.1629372637279958	2	0.08039506853551301	0.13567265654306743	0.0017772239505527384	unsupported	True	0.335	0.3888888888888889	0.1228166158947653	1.4621222207415882e-76
msx1b	1-49342678-49343178	16	0.08325280802612092	0.1530417011015702	5	0.06978889307544928	0.09697292123003093	0.0010357300408773715	unsupported	True	0.38	0.39999999999999997	0.1217854734922416	2.618983262100817e-75
msx1b	1-49305157-49305657	17	0.12453481865968577	0.14187150669644533	2	0.017336688036759557	0.01850618248594184	4.5517474310139224e-05	unsupported	True	0.27	0.36000000000000004	0.1150432744880552	2.2164698425689982e-67
msx1b	1-49324540-49325040	18	0.09984099797198531	0.13577744213037676	2	0.03593644415839145	0.07870401535474943	0.0003840251037149821	unsupported	True	0.415	0.4149999999999999	0.1135702718402719	1.0382282745654917e-65
msx1b	1-49370152-49370652	19	0.05742327332314399	0.16081323158736155	0	0.10338995826421757	0.09418627231490923	0.001565985542072987	unsupported	True	0.35	0.3888888888888889	0.1130920745021542	3.580382330369251e-65
anp32e	19-42321825-42322325	0	0.3875366973696952	0.4509416051222495	2	0.06340490775255431	0.14514607016094255	0.004150003501835028	core_concordant	True	0.005	0.03333333333333333	0.3847153104194315	0.0
anp32e	19-42300334-42300834	1	0.12738114026375785	0.5525791384887684	4	0.42519799822501053	0.18419544276033678	0.04327774037251096	regional_candidate	True	0.005	0.03333333333333333	0.2202204335661751	3.0720005599911385e-245
anp32e	19-42340405-42340905	2	0.10649827578573925	0.1342762131211151	0	0.02777793733537584	0.04185988774893193	0.00015613387485601562	unsupported	True	0.365	0.7578947368421052	0.1766366025902798	3.1241673132705735e-157
anp32e	19-42342942-42343442	3	0.10384321050386419	0.15890319382097645	1	0.05505998331711226	0.05317340817597352	0.0004652251657053058	unsupported	True	0.275	0.7578947368421052	0.1518676385936298	2.3685416528727663e-116
anp32e	19-42299816-42300316	4	0.059542973601166185	0.28440913255885647	4	0.2248661589576903	0.13154925175713844	0.008413099427590973	regional_candidate	True	0.08	0.4	0.138448606644415	6.850774568980422e-97
anp32e	19-42241634-42242134	5	0.08338095296922042	0.11583887198376348	4	0.03245791901454306	0.04384659209228289	0.00016485830726309958	unsupported	True	0.485	0.7578947368421052	0.1371402734741366	4.299570523964265e-95
anp32e	19-42376375-42376875	6	0.04961136131572389	0.05818995217422644	0	0.00857859085850255	0.030703000189705083	1.532656286567435e-05	unsupported	True	0.765	0.765	0.1366076849940145	2.2917274769213502e-94
anp32e	19-42295050-42295550	7	0.06999780302916851	0.3649020198811934	4	0.2949042168520249	0.13366697717109774	0.01438405638197548	regional_candidate	True	0.005	0.03333333333333333	0.1361097050826542	1.0890125598310957e-93
anp32e	19-42404450-42404950	8	0.12600981080671636	0.13571567294739265	1	0.009705862140676286	0.12416668624141113	0.00016355702926918876	unsupported	True	0.185	0.74	0.1359416132341827	1.8404844312138836e-93
anp32e	19-42367577-42368077	9	0.08993345976634898	0.14114143808182028	2	0.0512079783154713	0.10449686171395042	0.0007552581425491286	unsupported	True	0.365	0.7578947368421052	0.1312067366441452	3.6740350593833353e-87
anp32e	19-42324425-42324925	10	0.12044912460083007	0.13925390500948912	2	0.018804780408659044	0.08389381148006536	0.00021968761538836696	unsupported	True	0.51	0.7578947368421052	0.1145275604460822	8.571670733964803e-67
anp32e	19-42382121-42382621	11	0.042441278955053834	0.08843574853329954	0	0.045994469578245704	0.03195618709632252	0.0001299835596468583	unsupported	True	0.565	0.7578947368421052	0.1133633360439577	1.7751466863525349e-65
anp32e	19-42350907-42351407	12	0.05347016154349499	0.08154099456743101	4	0.028070833023936023	0.027743917959593793	6.350370977016374e-05	unsupported	True	0.635	0.7578947368421052	0.1054834301620174	6.278372754138987e-57
anp32e	19-42319171-42319671	13	0.0756584907805602	0.08940207665007517	2	0.013743585869514977	0.09876931714305752	0.00012135836541116263	unsupported	True	0.62	0.7578947368421052	0.0910881659174534	6.385861226848967e-43
anp32e	19-42235810-42236310	14	0.033460475228100535	0.0632910215487432	5	0.02983054632064267	0.037704520646693454	7.11863517815957e-05	unsupported	True	0.72	0.7578947368421052	0.0887655969958367	7.437117911817529e-41
anp32e	19-42317800-42318300	15	0.06389453097921526	0.1326988089121654	2	0.06880427793295014	0.14707637892550024	0.0013428434806337106	unsupported	True	0.445	0.7578947368421052	0.0823353305875809	2.0528599792451688e-35
anp32e	19-42408868-42409368	16	0.050482130311484484	0.07625966143295804	2	0.025777531121473553	0.06742013415114861	0.00013253354207207543	unsupported	True	0.67	0.7578947368421052	0.0770457015264377	3.0286683073531604e-31
anp32e	19-42343523-42344023	17	0.016114611074177176	0.05288199428416816	0	0.036767383209990984	0.03698858861518194	7.191811677699074e-05	unsupported	True	0.705	0.7578947368421052	0.074569776694356	2.176175582027793e-29
anp32e	19-42346171-42346671	18	0.02021439182083637	0.09244930504574864	0	0.07223491322491227	0.07870558586670806	0.0005256012172237367	unsupported	True	0.525	0.7578947368421052	0.071692938327932	2.623669579603792e-27
anp32e	19-42414113-42414613	19	0.027003949162097456	0.0728200741197499	4	0.04581612495765244	0.04619803519093517	0.00015413205776814337	unsupported	True	0.66	0.7578947368421052	0.067547571012483	1.882669194632176e-24
lmo2	18-38296970-38297470	0	0.5179185686189947	0.6946859810552448	2	0.17676741243625016	0.27646268892481113	0.03394902196031513	core_concordant	True	0.005	0.02	0.1589332098739432	2.3613688712594908e-127
lmo2	18-38284787-38285287	1	0.42855450673326745	0.5238198598632553	1	0.09526535312998785	0.2335259451026387	0.011653384606308607	core_concordant	True	0.005	0.02	0.1461835398505805	7.017944638258104e-108
lmo2	18-38314699-38315199	2	0.134547494847031	0.2791241337948488	2	0.1445766389478178	0.25126628996405426	0.010139808193427332	regional_candidate	True	0.02	0.06666666666666667	0.1249987194008552	3.001604914146171e-79
lmo2	18-38296381-38296881	3	0.26528038223186073	0.3754151968029718	2	0.11013481457111107	0.25738078661879094	0.010641738864713925	regional_candidate	True	0.005	0.02	0.114754067851483	4.735902162236906e-67
lmo2	18-38274078-38274578	4	0.31179358471270446	0.35212810749839246	1	0.040334522785688	0.03022934801626631	0.0004293449865993161	unsupported	True	0.005	0.02	0.1120756040919316	4.8872794756105797e-64
lmo2	18-38278466-38278966	5	-0.007888855001928489	0.02040587070881102	3	0.02829472571073951	0.039234279520426685	2.2653030030694133e-05	unsupported	True	0.815	0.9055555555555554	0.1066770805826375	3.4922662929718904e-58
lmo2	18-38276861-38277361	6	0.1370839025613458	0.19318309674380443	1	0.05609919418245862	0.14954760115313548	0.0016207095740227286	unsupported	True	0.035	0.1	0.0968786985548088	2.6294302207686995e-48
lmo2	18-38283367-38283867	7	0.054972771999120165	0.07255207632040457	1	0.017579304321284406	0.019527182380054513	2.4905261877199623e-05	unsupported	True	0.49	0.9055555555555554	0.0884254478967655	1.477412785485998e-40
lmo2	18-38298907-38299407	8	0.023696565848523598	0.04427070102929151	1	0.02057413518076791	0.04079652535599483	3.715875579615901e-05	unsupported	True	0.69	0.9055555555555554	0.072219566264575	1.1066615273318149e-27
lmo2	18-38295376-38295876	9	0.023057875405484575	0.02503448534648378	2	0.0019766099409992063	0.015649386321606177	7.743850403460927e-07	unsupported	True	0.78	0.9055555555555554	0.0710436817908425	7.5395807340951e-27
lmo2	18-38323227-38323727	10	-0.012549015971857563	0.05115162755366949	0	0.06370064352552705	0.06755579942794762	0.00022012324888380432	unsupported	True	0.615	0.9055555555555554	0.0597017239838841	1.6564835772190364e-19
lmo2	18-38275880-38276380	11	0.023842866768844354	0.031842757031092336	2	0.007999890262247983	0.018643823036120145	4.749300668467821e-06	unsupported	True	0.78	0.9055555555555554	0.0595387889003202	2.067731460104595e-19
lmo2	18-38261970-38262470	12	0.023683270444017676	0.05236843272926315	2	0.028685162285245473	0.0678170968744684	0.0001018746388945727	unsupported	True	0.615	0.9055555555555554	0.0561381935060981	1.847031616261176e-17
lmo2	18-38371156-38371656	13	-0.017861461757080158	0.0033378894418672695	0	0.021199351198947426	0.024889105452694685	1.761180244432652e-06	unsupported	True	0.955	0.9549999999999998	0.0559938731000579	2.2222024381058772e-17
lmo2	18-38210809-38211309	14	0.006408726804279209	0.047254801272192115	4	0.040846074467912906	0.04444184856174835	8.57804620183173e-05	unsupported	True	0.71	0.9055555555555554	0.0547271327056912	1.1040592380504118e-16
lmo2	18-38313559-38314059	15	0.001104434249524952	0.032859031352058456	0	0.031754597102533505	0.03847794965687935	4.014886623199445e-05	unsupported	True	0.745	0.9055555555555554	0.0537859500784948	3.5495875504778035e-16
lmo2	18-38214060-38214560	16	-0.024748607540202933	0.00293858455794213	5	0.027687192098145064	0.027071738156774945	2.2025878884181467e-06	unsupported	True	0.94	0.9549999999999998	0.0531233950102791	7.981024323453121e-16
lmo2	18-38255392-38255892	17	0.005903130170595855	0.02895283985809815	5	0.023049709687502293	0.026599261063408253	1.7751137986621193e-05	unsupported	True	0.795	0.9055555555555554	0.0517781780231257	4.012355074121425e-15
lmo2	18-38274610-38275110	18	0.1408061596515574	0.26492598322732347	5	0.12411982357576606	0.1677894879776422	0.005517348962668496	regional_candidate	True	0.005	0.02	0.0508401131389025	1.2080590876857476e-14
lmo2	18-38247111-38247611	19	0.06085337212802934	0.08021667252419365	2	0.01936330039616431	0.03254960194105652	5.055797931066492e-05	unsupported	True	0.385	0.9055555555555554	0.0504249974289081	1.9552358880234223e-14
foxa	14-33984588-33985088	0	0.5069353815031115	0.6238872758945617	1	0.11695189439145026	0.3542200526956882	0.02584559487678385	core_concordant	True	0.005	0.025	0.1593839818054956	4.503219151670602e-128
foxa	14-33977894-33978394	1	0.2842559466907915	0.38320101553126684	1	0.09894506884047533	0.21698945737873523	0.008227339904485868	regional_candidate	True	0.005	0.025	0.1413506329986557	6.098406263930396e-101
foxa	14-33968990-33969490	2	0.23520297479520405	0.3199287458134578	3	0.08472577101825376	0.20699265879763007	0.00561078640743867	regional_candidate	True	0.01	0.04	0.137176089810729	3.841027293470016e-95
foxa	14-33994951-33995451	3	0.10629589670413102	0.16487318619554453	3	0.05857728949141351	0.06778923409005665	0.0006546965161473657	unsupported	True	0.15	0.25833333333333336	0.1359194668434879	1.972134727007274e-93
foxa	14-33965731-33966231	4	0.2781921706361762	0.38174628323305076	3	0.10355411259687458	0.28488948176396833	0.011262079374915482	regional_candidate	True	0.005	0.025	0.1292679119489989	1.1982477660314448e-84
foxa	14-33962619-33963119	5	0.14280909113975235	0.20471891039656925	3	0.061909819256816906	0.0734228790250088	0.0009305696996936507	unsupported	True	0.045	0.12857142857142856	0.1035841265462067	5.8187436224142114e-55
foxa	14-33902787-33903287	6	0.12017912905320075	0.24233020566728827	1	0.12215107661408753	0.1734459760141304	0.00513415621407642	regional_candidate	True	0.03	0.09999999999999999	0.0955683264799173	4.654079518873119e-47
foxa	14-33989319-33989819	7	0.2619610126093123	0.39316132023166617	1	0.13120030762235385	0.31105924209318064	0.016045333473785665	regional_candidate	True	0.005	0.025	0.0927708558040611	1.882499802505051e-44
foxa	14-33955949-33956449	8	0.048334787868074346	0.06352036408454427	0	0.015185576216469925	0.017005613381702325	1.6403501242313408e-05	unsupported	True	0.495	0.5823529411764706	0.0874936682064905	9.55430782210246e-40
foxa	14-33897246-33897746	9	0.021782404102482802	0.05988586898492595	5	0.03810346488244315	0.051105266307377425	0.00011661501727893297	unsupported	True	0.55	0.6111111111111112	0.0590890513091311	3.801718798244211e-19
foxa	14-33922088-33922588	10	0.03145955700878636	0.16943447543048304	0	0.13797491842169668	0.15167254026386082	0.003545756346583496	unsupported	True	0.09	0.18	0.0571843194036303	4.767431601415218e-18
foxa	14-33996215-33996715	11	0.04491846189893441	0.12612407771473383	0	0.08120561581579941	0.0927885501133951	0.000950338789973753	unsupported	True	0.205	0.2928571428571428	0.0544629320803576	1.5354425996577268e-16
foxa	14-33974595-33975095	12	0.0642960346758995	0.1268308178039501	1	0.06253478312805061	0.08676552869458606	0.0006881667075223724	unsupported	True	0.18	0.2769230769230769	0.0489558837308348	1.0419804636176498e-13
foxa	14-34046587-34047087	13	0.07718160336871421	0.14521236337494486	1	0.06803076000623065	0.1080430607321954	0.0010673473967992037	unsupported	True	0.155	0.25833333333333336	0.0489057470810248	1.1022753666447661e-13
foxa	14-33887107-33887607	14	0.016372759921486756	0.11438649219284915	0	0.0980137322713624	0.09909222564579308	0.0011109672380455796	unsupported	True	0.225	0.3	0.0483010182620446	2.1629573619289642e-13
foxa	14-34025763-34026263	15	0.09947319912357856	0.20851456418562642	1	0.10904136506204785	0.18409760970721878	0.004185774463268983	unsupported	True	0.065	0.14444444444444446	0.0458089695109442	3.1932233042207108e-12
foxa	14-33909809-33910309	16	0.01670424310356634	0.03737787026129559	4	0.02067362715772925	0.026733539525782658	2.065797250879571e-05	unsupported	True	0.635	0.6684210526315789	0.0442116374580988	1.6678487930882023e-11
foxa	14-33976406-33976906	17	0.02046672646312752	0.09383535260900117	0	0.07336862614587364	0.08480618614141815	0.0005838542016593164	unsupported	True	0.325	0.40625	0.0414525541022759	2.537721416982333e-10
foxa	14-33903304-33903804	18	0.0894733141078844	0.17497648404079438	3	0.08550316993290999	0.13502070585062312	0.002020050727785675	unsupported	True	0.055	0.1375	0.030120393131058	3.146152381484193e-06
foxa	14-34018995-34019495	19	-0.01915438983916646	0.004895931626206521	0	0.02405032146537298	0.03073041411112388	3.6184672180637045e-06	unsupported	True	0.935	0.9350000000000002	0.029294489356436	5.604540053765841e-06
lhfpl6	10-31953209-31953709	0	0.3973450307219791	0.3807251500871294	2	-0.01661988063484965	0.09527106561881199	0.0	core_concordant	True	0.01	0.018181818181818184	0.3895438670282092	0.0
