gene	n_links_raw	n_links_pass_filter	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank
SLC9A2	27	0	0.0	0.00017020213677632455	0.6985775560134816	raw links exist but all filtered out									False	0.8145272979243852	
SLC9A3	38	0	0.0	3.4302870968734524e-05	0.6778535791309372	raw links exist but all filtered out									False	0.8145272979243852	
SLC9A5	57	0	0.0	0.00026887208814118914	0.45547476288183447	raw links exist but all filtered out									False	0.8145272979243852	
SLC9A6	21	0	0.0	0.003354619268406768	0.35588309587983924	raw links exist but all filtered out									False	0.8145272979243852	
SLC9A7	27	0	0.0	0.002315927613531812	0.45804744000294806	raw links exist but all filtered out									False	0.8145272979243852	
SLC9A8	44	0	0.0	0.0008681129171601513	0.4835745018558594	raw links exist but all filtered out									False	0.8145272979243852	
SLC9A9	94	0	0.0	0.0006459355010637387	0.5139315991932988	raw links exist but all filtered out									False	0.8145272979243852	
SLC9B1	23	0	0.0	0.0002887937970456487	0.272349262092803	raw links exist but all filtered out									False	0.8145272979243852	
SLC9B2	17	0	0.0	0.0011330444431258402	0.43782172234723754	raw links exist but all filtered out									False	0.8145272979243852	
SLCO1A2	13	0	0.0	8.12584241932016e-05	0.6640932737761633	raw links exist but all filtered out									False	0.8145272979243852	
SLCO1B1	6	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SLCO2A1	35	0	0.0	0.0006171477670045652	0.5258361731440239	raw links exist but all filtered out									False	0.8145272979243852	
SLCO2B1	49	0	0.0	0.0006068730731328094	0.4931960606423837	raw links exist but all filtered out									False	0.8145272979243852	
SLCO3A1	97	0	0.0	0.0015416896214561478	0.4555583362897096	raw links exist but all filtered out									False	0.8145272979243852	
SLCO4A1	73	0	0.0	0.0004859448719056958	0.5465553211364234	raw links exist but all filtered out									False	0.8145272979243852	
SLCO4C1	9	0	0.0	8.538624515648004e-05	0.8742788767469137	raw links exist but all filtered out									False	0.8145272979243852	
SLCO5A1	40	0	0.0	0.0012711116074621723	0.4539024487907402	raw links exist but all filtered out									False	0.8145272979243852	
SLCO6A1	13	0	0.0	3.281065316781712e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
SLF1	30	0	0.0	0.000676280401542244	0.3648133244642413	raw links exist but all filtered out									False	0.8145272979243852	
SLF2	64	0	1.0611717700958252	0.0022642798099956982	0.42028780430720813	raw links exist but all filtered out									False	0.8145272979243852	
SLFN13	16	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SLFN14	22	0	0.0	0.0	0.6883704899666965	raw links exist but all filtered out									False	0.8145272979243852	
SLFN5	17	0	0.0	0.0005435295518631715	0.4263607737060315	raw links exist but all filtered out									False	0.8145272979243852	
SLFNL1	31	0	0.0	0.00022321434524755934	0.39730855715665325	raw links exist but all filtered out									False	0.8145272979243852	
SLIRP	37	0	1.3862943649291992	0.026960997141636637	0.3916076566747689	raw links exist but all filtered out									False	0.8145272979243852	
SLIT1	87	0	1.3141118896007533	0.01044345270200313	0.3671079251689913	raw links exist but all filtered out									False	0.8145272979243852	
SLIT2	63	0	0.0	0.0031589540920562258	0.36008627384430025	raw links exist but all filtered out									False	0.8145272979243852	
SLITRK1	21	0	0.0	0.0020589315025098783	0.4665620220155091	raw links exist but all filtered out									False	0.8145272979243852	
SLITRK2	15	0	0.8074852621555328	0.0019992927547120925	0.3622498579958095	raw links exist but all filtered out									False	0.8145272979243852	
SLITRK3	12	0	0.0	0.0012393666666053588	0.42986293629836786	raw links exist but all filtered out									False	0.8145272979243852	
SLITRK4	5	0	0.0	0.0017477737784885668	0.3697036920722455	raw links exist but all filtered out									False	0.8145272979243852	
SLITRK5	21	0	1.0513844692707062	0.0022044316079338185	0.45680493574174114	raw links exist but all filtered out									False	0.8145272979243852	
SLITRK6	13	0	0.0	0.00015615961583078638	0.41236095884820995	raw links exist but all filtered out									False	0.8145272979243852	
SLK	50	0	0.0	0.0009718237584264595	0.492088910931026	raw links exist but all filtered out									False	0.8145272979243852	
SLN	39	0	1.274705696105957	0.003170501087463776	0.3002835308387118	raw links exist but all filtered out									False	0.8145272979243852	
SLPI	21	0	0.0	2.0842652000847055e-05	0.7521694249817412	raw links exist but all filtered out									False	0.8145272979243852	
SLTM	30	0	0.0	0.0018157405763075697	0.26790568730205944	raw links exist but all filtered out									False	0.8145272979243852	
SLU7	45	0	0.0	0.0022066678212275853	0.37266268437021594	raw links exist but all filtered out									False	0.8145272979243852	
SLX1A	18	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SLX4IP	69	0	0.5173154473304749	0.000926094117067215	0.40020897149914253	raw links exist but all filtered out									False	0.8145272979243852	
SMAD1	26	0	1.0045087152719498	0.0020640156443233765	0.4090392634199284	raw links exist but all filtered out									False	0.8145272979243852	
SMAD2	51	0	1.1610240042209625	0.002283774514419797	0.33107794261608253	raw links exist but all filtered out									False	0.8145272979243852	
SMAD3	65	0	0.0	0.0005910302698087977	0.3314647651745793	raw links exist but all filtered out									False	0.8145272979243852	
SMAD4	27	0	0.0	0.001411480096321597	0.34119828611585495	raw links exist but all filtered out									False	0.8145272979243852	
SMAD5	48	0	0.0	0.001977679854923855	0.40067973305418586	raw links exist but all filtered out									False	0.8145272979243852	
SMAD6	55	0	0.0	0.0002576409362679764	0.265099403569591	raw links exist but all filtered out									False	0.8145272979243852	
SMAD7	53	0	0.0	0.00025682270871911153	0.377191615590409	raw links exist but all filtered out									False	0.8145272979243852	
SMAD9	38	0	0.624363186955452	0.0011261490360999135	0.366797574944564	raw links exist but all filtered out									False	0.8145272979243852	
SMAGP	29	0	0.0	0.0004950442481060032	0.5849342606900751	raw links exist but all filtered out									False	0.8145272979243852	
SMAP1	37	0	0.6126802524924279	0.005416949523986361	0.30710257122912094	raw links exist but all filtered out									False	0.8145272979243852	
SMARCA1	20	0	0.9878613245487213	0.002761593208657546	0.4002073979312596	raw links exist but all filtered out									False	0.8145272979243852	
SMARCA2	71	0	0.0	0.003771859867356063	0.3501897091764889	raw links exist but all filtered out									False	0.8145272979243852	
SMARCA4	40	0	0.9956776833534241	0.006662936774030977	0.3009513899600046	raw links exist but all filtered out									False	0.8145272979243852	
SMARCA5	20	0	0.0	0.004223683312308069	0.37273455984558757	raw links exist but all filtered out									False	0.8145272979243852	
SMARCAD1	12	0	1.094923996925354	0.0016121674024837252	0.30084394294093614	raw links exist but all filtered out									False	0.8145272979243852	
SMARCB1	34	0	0.7205503463745118	0.008256158797743166	0.3760725896841003	raw links exist but all filtered out									False	0.8145272979243852	
SMARCC1	47	0	0.0	0.0022953734656914137	0.38529367803049314	raw links exist but all filtered out									False	0.8145272979243852	
SMARCC2	37	0	0.5953723621368409	0.0046657900782158986	0.39462727890616606	raw links exist but all filtered out									False	0.8145272979243852	
SMARCD2	28	0	0.0	0.00016725398972780193	0.4880423946941276	raw links exist but all filtered out									False	0.8145272979243852	
SMARCD3	48	0	1.0730207347869873	0.011714674091120774	0.37865972645897117	raw links exist but all filtered out									False	0.8145272979243852	
SMC1A	32	0	0.5027934312820435	0.002296140254968233	0.37735498619982555	raw links exist but all filtered out									False	0.8145272979243852	
SMC1B	45	0	0.0	2.1975618257650515e-05	0.6889534866863368	raw links exist but all filtered out									False	0.8145272979243852	
SMC2	17	0	0.0	0.0011064902066234945	0.4140316548749685	raw links exist but all filtered out									False	0.8145272979243852	
SMC3	30	0	0.47662138313055036	0.004587474812401087	0.3866452485561458	raw links exist but all filtered out									False	0.8145272979243852	
SMC5	44	0	0.0	0.0008122139209201515	0.43625654805923797	raw links exist but all filtered out									False	0.8145272979243852	
SMC6	35	0	0.0	0.0008465423501473455	0.3241599423919667	raw links exist but all filtered out									False	0.8145272979243852	
SMCHD1	25	0	0.0	0.001878840163108165	0.3924011096634646	raw links exist but all filtered out									False	0.8145272979243852	
SMCO1	23	0	0.0	9.070772843509477e-05	0.7243219157273023	raw links exist but all filtered out									False	0.8145272979243852	
SMCO2	36	0	0.0	3.4156994820939496e-05	0.9655263357032542	raw links exist but all filtered out									False	0.8145272979243852	
SMCO3	14	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SMCO4	33	0	0.0	0.0005381884433461926	0.35531960520357364	raw links exist but all filtered out									False	0.8145272979243852	
SMCP	12	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SMCR8	16	0	0.0	0.00036303544867325447	0.43478208175963384	raw links exist but all filtered out									False	0.8145272979243852	
SMDT1	40	0	1.0516220593452454	0.013257339034760075	0.3752952800896027	raw links exist but all filtered out									False	0.8145272979243852	
SMG1	22	0	0.0	0.0017888900203911087	0.38973916043354373	raw links exist but all filtered out									False	0.8145272979243852	
SMG5	55	0	0.0	0.002478536995343663	0.3904960561646699	raw links exist but all filtered out									False	0.8145272979243852	
SMG6	100	0	0.0	0.001362897756754283	0.40874854279155365	raw links exist but all filtered out									False	0.8145272979243852	
SMG8	26	0	0.0	0.000532523636583409	0.5887707201048488	raw links exist but all filtered out									False	0.8145272979243852	
SMG9	34	0	0.6609987187385559	0.0015708261016693272	0.405200845362733	raw links exist but all filtered out									False	0.8145272979243852	
SMIM1	30	0	0.0	0.0002977104838526784	0.34796487024517314	raw links exist but all filtered out									False	0.8145272979243852	
SMIM10	18	0	0.0	0.00028374062524690475	0.3859611289317896	raw links exist but all filtered out									False	0.8145272979243852	
SMIM10L1	6	0	0.0	0.002833035070421367	0.33175055097945044	raw links exist but all filtered out									False	0.8145272979243852	
SMIM10L2A	14	0	0.0	0.0032003766681046103	0.4144491797310136	raw links exist but all filtered out									False	0.8145272979243852	
SMIM10L2B	13	0	0.0	0.0008621706660021074	0.4421385839772823	raw links exist but all filtered out									False	0.8145272979243852	
SMIM10L2B-AS1	14	0	0.0	6.687869281478934e-05	0.5766937161931569	raw links exist but all filtered out									False	0.8145272979243852	
SMIM12	52	0	0.0	0.0018353347028235959	0.3349941570121437	raw links exist but all filtered out									False	0.8145272979243852	
SMIM13	46	0	0.0	0.003121036434092396	0.2526863262111413	raw links exist but all filtered out									False	0.8145272979243852	
SMIM14	19	0	1.0149983775615692	0.003415239366779091	0.33889482226316986	raw links exist but all filtered out									False	0.8145272979243852	
SMIM15	22	0	0.0	0.0013339894064219415	0.44619498891704895	raw links exist but all filtered out									False	0.8145272979243852	
SMIM17	36	0	0.0	0.0027281800585939433	0.3828846358170488	raw links exist but all filtered out									False	0.8145272979243852	
SMIM18	33	0	0.0	0.0035793771088261364	0.33710655836161296	raw links exist but all filtered out									False	0.8145272979243852	
SMIM19	31	0	1.381182255744934	0.0034895433860983494	0.34645230504585073	raw links exist but all filtered out									False	0.8145272979243852	
SMIM20	42	0	0.0	0.002610442432639716	0.437704427494414	raw links exist but all filtered out									False	0.8145272979243852	
SMIM21	52	0	0.0	3.784827250332388e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
SMIM23	28	0	0.0	0.0	0.8033484817337153	raw links exist but all filtered out									False	0.8145272979243852	
SMIM26	25	0	1.17506735086441	0.008750648906514556	0.32056164309412655	raw links exist but all filtered out									False	0.8145272979243852	
SMIM27	18	0	0.0	0.002273681189704539	0.32809238562931275	raw links exist but all filtered out									False	0.8145272979243852	
SMIM29	41	0	0.0	0.003258858354094657	0.2637786628750067	raw links exist but all filtered out									False	0.8145272979243852	
SMIM3	30	0	0.0	0.00027041137609970533	0.4715018895031447	raw links exist but all filtered out									False	0.8145272979243852	
SMIM30	18	0	0.6836830842494964	0.004526560205213939	0.4544710080395205	raw links exist but all filtered out									False	0.8145272979243852	
SMIM31	18	0	0.0	7.41313817698893e-05	0.623991158469645	raw links exist but all filtered out									False	0.8145272979243852	
SMIM32	40	0	0.0	0.0006409450538703557	0.4863013946505142	raw links exist but all filtered out									False	0.8145272979243852	
SMIM35	49	0	0.0	3.8958011565140374e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
SMIM36	35	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SMIM40	33	0	0.0	4.388474658975618e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
SMIM5	37	0	0.0	0.00017534536122157206	0.6482954098235728	raw links exist but all filtered out									False	0.8145272979243852	
SMIM6	39	0	0.0	1.8016963583993383e-05	0.5272221041311058	raw links exist but all filtered out									False	0.8145272979243852	
SMIM7	30	0	0.6263818311691284	0.0037802891486496057	0.40540085614909904	raw links exist but all filtered out									False	0.8145272979243852	
SMIM8	19	0	0.0	0.003682957859015286	0.3991285996197795	raw links exist but all filtered out									False	0.8145272979243852	
SMNDC1	37	0	0.0	0.001427614485349435	0.3651513556886992	raw links exist but all filtered out									False	0.8145272979243852	
SMO	30	0	0.0	0.0004699204678885273	0.36226558033861134	raw links exist but all filtered out									False	0.8145272979243852	
SMOC1	70	0	0.0	0.0009060675668019763	0.4176331037453669	raw links exist but all filtered out									False	0.8145272979243852	
SMOC2	83	0	0.0	0.000960575616368733	0.4524100540706279	raw links exist but all filtered out									False	0.8145272979243852	
SMOX	39	0	0.0	0.0012366703030562806	0.3849090663664083	raw links exist but all filtered out									False	0.8145272979243852	
SMPD1	31	0	0.0	0.0006686325742899671	0.350056415498827	raw links exist but all filtered out									False	0.8145272979243852	
SMPD2	20	0	0.0	0.0004888734485330037	0.3886870107608674	raw links exist but all filtered out									False	0.8145272979243852	
SMPD3	51	0	0.0	0.002531156418814238	0.39866659184681347	raw links exist but all filtered out									False	0.8145272979243852	
SMPDL3A	31	0	0.0	0.0006429628449882721	0.41835960625936025	raw links exist but all filtered out									False	0.8145272979243852	
SMPDL3B	34	0	0.0	0.0	0.9841833428982645	raw links exist but all filtered out									False	0.8145272979243852	
SMPX	23	0	0.0	0.0003450785380834421	0.46326436707318397	raw links exist but all filtered out									False	0.8145272979243852	
SMR3B	8	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SMS	26	0	0.8415909272432327	0.005602525818769039	0.3729803418791748	raw links exist but all filtered out									False	0.8145272979243852	
SMTN	33	0	0.0	0.0012260923288910566	0.44565794045796975	raw links exist but all filtered out									False	0.8145272979243852	
SMTNL1	34	0	0.0	3.978272824307198e-05	0.7399050574126814	raw links exist but all filtered out									False	0.8145272979243852	
SMTNL2	44	0	0.0	0.00029033690140626667	0.4555542906719343	raw links exist but all filtered out									False	0.8145272979243852	
SMU1	24	0	0.0	0.001578855168933019	0.3723843260171066	raw links exist but all filtered out									False	0.8145272979243852	
SMUG1	90	0	0.0	0.0012456771239225991	0.3722836323931773	raw links exist but all filtered out									False	0.8145272979243852	
SMURF2	35	0	0.0	0.0017860049507979767	0.4109298489941138	raw links exist but all filtered out									False	0.8145272979243852	
SMYD1	17	0	0.0	0.0001825792732893953	0.613575968606287	raw links exist but all filtered out									False	0.8145272979243852	
SMYD3	135	0	1.3433104753494263	0.004653750698743553	0.4055796655096162	raw links exist but all filtered out									False	0.8145272979243852	
SMYD4	68	0	0.0	0.0002620439397070296	0.3859416211947374	raw links exist but all filtered out									False	0.8145272979243852	
SNAI1	38	0	0.0	0.00011797423384023855	0.6482935586375084	raw links exist but all filtered out									False	0.8145272979243852	
SNAI2	26	0	0.0	0.00027764829942018485	0.5722147375796024	raw links exist but all filtered out									False	0.8145272979243852	
SNAI3	40	0	0.0	0.001511871232568703	0.44248172810129754	raw links exist but all filtered out									False	0.8145272979243852	
SNAP23	32	0	0.0	0.00134957868654503	0.39144066020994045	raw links exist but all filtered out									False	0.8145272979243852	
SNAP25	52	0	1.494203467369078	0.017700537648169277	0.34800841273040206	raw links exist but all filtered out									False	0.8145272979243852	
SNAP29	31	0	0.0	0.002940017738481948	0.41131023690806967	raw links exist but all filtered out									False	0.8145272979243852	
SNAP47	23	0	0.0	0.003831042821103141	0.3822646738673378	raw links exist but all filtered out									False	0.8145272979243852	
SNAP91	23	0	0.0	0.004845487533008635	0.3385364651156302	raw links exist but all filtered out									False	0.8145272979243852	
SNAPC1	31	0	0.0	0.0007338115888695331	0.4284618944484314	raw links exist but all filtered out									False	0.8145272979243852	
SNAPC2	36	0	0.9878613245487213	0.0023513946978190436	0.4510003251673308	raw links exist but all filtered out									False	0.8145272979243852	
SNAPC3	22	0	0.0	0.001904002648602997	0.4612667480374075	raw links exist but all filtered out									False	0.8145272979243852	
SNAPC4	60	0	0.0	0.000629910073148584	0.4059151844379498	raw links exist but all filtered out									False	0.8145272979243852	
SNAPC5	26	0	0.0	0.001574209822664167	0.3189487090935884	raw links exist but all filtered out									False	0.8145272979243852	
SNAPIN	47	0	0.933870005607605	0.0017981236982662098	0.2155265579496926	raw links exist but all filtered out									False	0.8145272979243852	
SNCA	34	0	1.0381398975849152	0.006616814186406352	0.3546709755020979	raw links exist but all filtered out									False	0.8145272979243852	
SNCAIP	56	0	1.0604966878890991	0.0015376628567384078	0.45413341278404057	raw links exist but all filtered out									False	0.8145272979243852	
SNCB	49	0	0.951627396941185	0.004996991922272502	0.25635246602211637	raw links exist but all filtered out									False	0.8145272979243852	
SNCG	31	1	1.691404724121095	0.010850509669304549	0.2972396083164986		1.0	0.1355302153848016	0.1355302153848016	0.1355302153848016	0.1355302153848016	0.0	0.0	0.08809464000012104	False	0.8145272979243852	
SND1	142	0	0.0	0.0028860719858829296	0.36736614342791274	raw links exist but all filtered out									False	0.8145272979243852	
SNIP1	43	0	0.0	0.0007990266324114886	0.5749369928895549	raw links exist but all filtered out									False	0.8145272979243852	
SNN	53	0	1.008959047794342	0.0067802672839994155	0.32792419599661693	raw links exist but all filtered out									False	0.8145272979243852	
SNPH	40	0	0.53457111120224	0.0012476687847495396	0.37070379451712204	raw links exist but all filtered out									False	0.8145272979243852	
SNRK	46	0	0.0	0.0019149826712249781	0.3281736845084096	raw links exist but all filtered out									False	0.8145272979243852	
SNRNP25	27	0	0.929818660020828	0.006780388672244056	0.38133606431907763	raw links exist but all filtered out									False	0.8145272979243852	
SNRNP27	26	0	0.0	0.0037690893311216407	0.25849570161631097	raw links exist but all filtered out									False	0.8145272979243852	
SNRNP48	25	0	0.0	0.0004937814653870118	0.3432075316601995	raw links exist but all filtered out									False	0.8145272979243852	
SNRNP70	44	0	1.1473540592193598	0.010250408028068113	0.34541796722683554	raw links exist but all filtered out									False	0.8145272979243852	
SNRPA	36	0	0.6539564752578735	0.001828017895725719	0.3488935692755713	raw links exist but all filtered out									False	0.8145272979243852	
SNRPA1	42	0	1.2676128160953521	0.0040660996909217696	0.35975258678616984	raw links exist but all filtered out									False	0.8145272979243852	
SNRPB	22	0	0.5836952126026154	0.004556629434446022	0.370737788473588	raw links exist but all filtered out									False	0.8145272979243852	
SNRPB2	32	0	1.258678698539734	0.009151272472146317	0.3649640184688063	raw links exist but all filtered out									False	0.8145272979243852	
SNRPC	21	0	1.3331889021396637	0.007412668029119293	0.2942469356256436	raw links exist but all filtered out									False	0.8145272979243852	
SNRPD1	22	0	1.0078610402345658	0.00789718736327653	0.3359225538839842	raw links exist but all filtered out									False	0.8145272979243852	
SNRPD2	41	0	1.4047398483753206	0.024935282921450398	0.31189510406394955	raw links exist but all filtered out									False	0.8145272979243852	
SNRPD3	38	0	0.9808574163913724	0.0070598726700393695	0.3160573843766423	raw links exist but all filtered out									False	0.8145272979243852	
SNRPE	18	0	1.137571430206298	0.013167721684700706	0.3001932563483986	raw links exist but all filtered out									False	0.8145272979243852	
SNRPF	33	0	1.611957836151123	0.012445262950116496	0.35891017315822366	raw links exist but all filtered out									False	0.8145272979243852	
SNRPG	26	0	1.1012507688999151	0.01777719589930349	0.3687825185982106	raw links exist but all filtered out									False	0.8145272979243852	
SNRPN	23	0	1.5344796073436735	0.04960527638509984	0.3607217272405226	raw links exist but all filtered out									False	0.8145272979243852	
SNTA1	37	0	0.0	0.0008376919975643651	0.30728480262882457	raw links exist but all filtered out									False	0.8145272979243852	
SNTB1	56	0	0.0	0.00048091482826954777	0.5188369319609697	raw links exist but all filtered out									False	0.8145272979243852	
SNTB2	39	0	0.0	0.0012043489327868036	0.575600119933088	raw links exist but all filtered out									False	0.8145272979243852	
SNTG1	74	0	0.0	0.0009940838622798244	0.33851163249782484	raw links exist but all filtered out									False	0.8145272979243852	
SNTG2	81	0	0.0	0.00022287249667058337	0.3880580134227582	raw links exist but all filtered out									False	0.8145272979243852	
SNTN	35	0	0.0	0.0	0.853487528195723	raw links exist but all filtered out									False	0.8145272979243852	
SNU13	40	0	1.5163159060478208	0.03298666184800323	0.37392829508738334	raw links exist but all filtered out									False	0.8145272979243852	
SNUPN	41	0	0.0	0.0016091399477372538	0.3766223830049374	raw links exist but all filtered out									False	0.8145272979243852	
SNURF	20	0	0.0	0.0005803367386240908	0.5112405524520494	raw links exist but all filtered out									False	0.8145272979243852	
SNW1	36	0	0.0	0.0017096563805391743	0.31517867931935717	raw links exist but all filtered out									False	0.8145272979243852	
SNX1	33	0	0.5173154473304749	0.0017464234013325557	0.4474731716730567	raw links exist but all filtered out									False	0.8145272979243852	
SNX10	48	0	0.0	0.0021782643878356903	0.35930645215367063	raw links exist but all filtered out									False	0.8145272979243852	
SNX12	23	0	0.5374431610107422	0.0034707282133990334	0.42701718468356664	raw links exist but all filtered out									False	0.8145272979243852	
SNX13	34	0	0.0	0.0015141685111428704	0.37686723241675707	raw links exist but all filtered out									False	0.8145272979243852	
SNX14	25	0	1.1729209673404695	0.0023321166591681306	0.42308664382067995	raw links exist but all filtered out									False	0.8145272979243852	
SNX15	37	0	0.0	0.0001810682170500264	0.6384336651451935	raw links exist but all filtered out									False	0.8145272979243852	
SNX16	22	0	0.0	0.0004941099134603139	0.5357750162168391	raw links exist but all filtered out									False	0.8145272979243852	
SNX17	24	0	0.6366788846254349	0.0035891520574809197	0.37056070268630503	raw links exist but all filtered out									False	0.8145272979243852	
SNX19	47	0	0.0	0.0015992421576657109	0.3423187207167452	raw links exist but all filtered out									False	0.8145272979243852	
SNX2	21	0	0.0	0.003449655192308747	0.3693866466431576	raw links exist but all filtered out									False	0.8145272979243852	
SNX20	36	0	0.0	0.0	0.5763251102215147	raw links exist but all filtered out									False	0.8145272979243852	
SNX21	28	0	0.0	0.0012416365055047812	0.4333620208623033	raw links exist but all filtered out									False	0.8145272979243852	
SNX22	29	0	0.0	0.0003666626127133234	0.4776132705135003	raw links exist but all filtered out									False	0.8145272979243852	
SNX24	39	0	0.0	0.0013343638483845671	0.45721983209163	raw links exist but all filtered out									False	0.8145272979243852	
SNX25	49	0	0.0	0.001617742121012113	0.4319489784423589	raw links exist but all filtered out									False	0.8145272979243852	
SNX27	41	0	0.0	0.0032242631381922413	0.3560688259373557	raw links exist but all filtered out									False	0.8145272979243852	
SNX29	124	0	0.0	0.0010951972715577212	0.3089134082560839	raw links exist but all filtered out									False	0.8145272979243852	
SNX3	25	0	1.2090957403182983	0.011491620191583644	0.3879085299099708	raw links exist but all filtered out									False	0.8145272979243852	
SNX30	27	0	0.5173154473304749	0.0012668644624409622	0.44268312673709603	raw links exist but all filtered out									False	0.8145272979243852	
SNX31	39	0	0.0	0.00036911990248996574	0.4629164718930663	raw links exist but all filtered out									False	0.8145272979243852	
SNX32	36	0	0.0	0.001176740347983975	0.4833573485543769	raw links exist but all filtered out									False	0.8145272979243852	
SNX33	41	0	0.0	4.7145944912331455e-05	0.7608759037202367	raw links exist but all filtered out									False	0.8145272979243852	
SNX4	28	0	0.0	0.002972194640713566	0.45262393095788606	raw links exist but all filtered out									False	0.8145272979243852	
SNX5	40	0	0.624363186955452	0.001822654239556664	0.2747547674304395	raw links exist but all filtered out									False	0.8145272979243852	
SNX6	21	0	0.0	0.002652880586835167	0.3976039848643084	raw links exist but all filtered out									False	0.8145272979243852	
SNX7	23	0	0.0	0.000947539157741373	0.41937440725598757	raw links exist but all filtered out									False	0.8145272979243852	
SNX8	60	0	0.0	0.0014785428166446562	0.4294819000326609	raw links exist but all filtered out									False	0.8145272979243852	
SNX9	76	0	0.0	0.0011859019490673818	0.48772724435279396	raw links exist but all filtered out									False	0.8145272979243852	
SOAT1	22	0	0.0	0.0008694934909253103	0.5173807114842398	raw links exist but all filtered out									False	0.8145272979243852	
SOAT2	37	0	0.0	5.655675188226648e-05	1.0	raw links exist but all filtered out									False	0.8145272979243852	
SOBP	70	0	1.1541577827930452	0.005670768671397551	0.3356863621359579	raw links exist but all filtered out									False	0.8145272979243852	
SOCS1	48	0	0.0	0.0004271719832147892	0.35787726316684887	raw links exist but all filtered out									False	0.8145272979243852	
SOCS2	32	0	0.0	0.0008917512999632857	0.3303612220354688	raw links exist but all filtered out									False	0.8145272979243852	
SOCS3	40	0	0.0	0.00014286832956179703	0.508939341897286	raw links exist but all filtered out									False	0.8145272979243852	
SOCS4	29	0	0.0	0.001501809258765708	0.43030589768505684	raw links exist but all filtered out									False	0.8145272979243852	
SOCS6	29	0	0.0	0.0007985555974560996	0.3196023396542367	raw links exist but all filtered out									False	0.8145272979243852	
SOCS7	40	0	0.0	0.001895802179452646	0.3867525246888343	raw links exist but all filtered out									False	0.8145272979243852	
SOD1	35	0	1.391775782108305	0.03603890495147944	0.39290664017668	raw links exist but all filtered out									False	0.8145272979243852	
SOD2	25	0	0.5562929749488831	0.005139132995077074	0.36640157707378995	raw links exist but all filtered out									False	0.8145272979243852	
SOD3	39	0	0.0	0.00021683820564262016	0.6870359478135846	raw links exist but all filtered out									False	0.8145272979243852	
SOHLH1	24	0	0.0	0.0	0.0	raw links exist but all filtered out									False	0.8145272979243852	
SOHLH2	28	0	0.0	0.0001621538559743922	0.5390222928793712	raw links exist but all filtered out									False	0.8145272979243852	
SON	34	0	1.047757902741432	0.007665771546018967	0.32399065131674004	raw links exist but all filtered out									False	0.8145272979243852	
SORBS1	63	0	0.0	0.0016879889286850898	0.3461337613578107	raw links exist but all filtered out									False	0.8145272979243852	
SORBS2	90	0	0.9739607912302016	0.0038476671030882796	0.38657153563040136	raw links exist but all filtered out									False	0.8145272979243852	
SORBS3	37	0	0.7845005702972412	0.0015887131191050388	0.4008964560625131	raw links exist but all filtered out									False	0.8145272979243852	
SORCS1	104	0	0.6193674170970916	0.0013341720728997821	0.34032289195300774	raw links exist but all filtered out									False	0.8145272979243852	
SORCS2	166	0	0.0	0.0009348793198024948	0.4184003892378407	raw links exist but all filtered out									False	0.8145272979243852	
SORCS3	114	0	0.0	0.0016249148296587322	0.3762045686861971	raw links exist but all filtered out									False	0.8145272979243852	
SORD	18	0	0.0	0.00050122159435019	0.4779281861336773	raw links exist but all filtered out									False	0.8145272979243852	
SOS1	29	0	0.0	0.00205538330874112	0.3752042329468503	raw links exist but all filtered out									False	0.8145272979243852	
SOS2	32	0	0.0	0.0010065688755304255	0.3876518861889833	raw links exist but all filtered out									False	0.8145272979243852	
SOST	43	0	0.0	0.00011576641439217378	0.7686741227732714	raw links exist but all filtered out									False	0.8145272979243852	
SOSTDC1	21	0	0.0	0.001066404430231775	0.5586699037792555	raw links exist but all filtered out									False	0.8145272979243852	
SOWAHA	38	0	0.0	0.00016367216932905264	0.4996869689842302	raw links exist but all filtered out									False	0.8145272979243852	
SOWAHB	36	0	0.0	4.039494451797007e-05	0.7659122167035128	raw links exist but all filtered out									False	0.8145272979243852	
SOWAHC	39	0	0.0	0.001174165991892544	0.45758670756626135	raw links exist but all filtered out									False	0.8145272979243852	
SOWAHD	29	0	0.0	6.302218022906837e-06	0.6022196848918865	raw links exist but all filtered out									False	0.8145272979243852	
SOX1	47	0	0.0	0.0005384552821483796	0.42580644681820007	raw links exist but all filtered out									False	0.8145272979243852	
SOX10	52	0	1.0663389402627945	0.0007761443967367266	0.3243616413934375	raw links exist but all filtered out									False	0.8145272979243852	
